"m.z","int"
116,8
120,19
126,16
129,12
131,11
138,24
143,76
150,30
151,11
154,26
155,8
156,15
158,11
166,9
175,7
178,17
182,6
192,95
193,12
194,21
200,13
207,33
220,12
223,23
231,6
234,26
240,62
246,10
247,6
248,7
258,6
262,7
264,6
272,18
276,54
280,7
282,6
291,14
306,40
324,9
326,79
327,10
328,7
338,17
342,6
347,6
430,7
452,6
453,30
454,6
462,7
466,9
467,11
468,57
469,18
482,50
483,17
484,8
508,23
537,95
538,42
541,9
542,20
556,37
582,10
583,74
584,23
608,7
615,133
616,40
617,8
641,9
642,7
659,263
660,89
661,10
771,154
787,10
792,59
793,14
893,249
894,153
895,48
896,9
