real.identity,ID,sample.eu,sample.eu.val,sample.ieu,sample.ieu.val,sample.cos,sample.cos.val,bt.genus.eu.score,bt.genus.ieu.score,bt.genus.cos.score,reference,genus.cos,hits.cos,genus.eu,hits.eu,genus.ieu,hits.ieu
Coscinodiscus _sp.,ID00620,ID00530,0.409855631,ID00527,0.705739214,ID00527,0.965425128,0.992,0.898,0.382,Coscinodiscus ,Rhizosolenia,FALSE,Rhizosolenia,FALSE,Rhizosolenia,FALSE
Coscinodiscus _sp.,ID00621,ID00616,0.312375589,ID00622,0.5375508,ID00622,0.90657792,1,0.988,0.952,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _sp.,ID00622,ID00626,0.33875334,ID00613,0.569320494,ID00621,0.90657792,1,0.952,0.926,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _sp.,ID00623,ID00602,0.263993041,ID00628,0.552735974,ID00628,0.900783913,0.998,0.946,0.882,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _sp.,ID00624,ID00626,0.284058697,ID00626,0.561090875,ID00626,0.910799575,0.972,0.844,0.714,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _sp.,ID00625,ID00547,0.252323256,ID00547,0.587675581,ID00573,0.954709212,0.586,0.38,0.442,Coscinodiscus ,Chaetoceros,FALSE,Ditylum ,FALSE,Ditylum ,FALSE
Coscinodiscus _sp.,ID00626,ID00622,0.33875334,ID00615,0.564166431,ID00615,0.919412066,1,0.986,0.852,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _sp.,ID00627,ID00637,0.271576378,ID00614,0.550062657,ID00614,0.902513914,0.886,0.982,0.856,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _sp.,ID00628,ID00616,0.287342839,ID00613,0.566059862,ID00623,0.900783913,0.938,0.992,0.818,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _wailesii,ID00011,ID00588,0.048877462,ID00028,0.321989569,ID00028,0.666256952,0.85,0.994,0.966,Coscinodiscus ,Coscinodiscus ,TRUE,Ceratium,FALSE,Coscinodiscus ,TRUE
Coscinodiscus _wailesii,ID00012,ID00649,0.092138358,ID00266,0.443301592,ID00266,0.904978219,1,0.556,0.364,Coscinodiscus ,Ditylum ,FALSE,Coscinodiscus ,TRUE,Ditylum ,FALSE
Coscinodiscus _wailesii,ID00013,ID00638,0.100802729,ID00029,0.410351998,ID00029,0.826419151,0.938,0.976,0.748,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _wailesii,ID00642,ID00650,0.324422128,ID00650,0.683348558,ID00650,0.985150536,1,1,0.936,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _wailesii,ID00643,ID00650,0.198104081,ID00650,0.559062357,ID00647,0.899506373,1,0.998,0.828,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _wailesii,ID00644,ID00649,0.251029789,ID00649,0.61671443,ID00649,0.943187406,1,1,0.934,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _wailesii,ID00645,ID00654,0.149966865,ID00643,0.380268161,ID00654,0.615071998,1,0.972,0.842,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _wailesii,ID00646,ID00647,0.32818719,ID00647,0.602561598,ID00655,0.972864392,1,1,0.572,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _wailesii,ID00647,ID00646,0.328117968,ID00651,0.620912542,ID00648,0.944354652,1,1,0.744,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _wailesii,ID00648,ID00651,0.35326654,ID00651,0.69605747,ID00647,0.944362528,1,1,0.488,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _wailesii,ID00649,ID00644,0.25102381,ID00644,0.616714182,ID00644,0.943187408,1,1,0.984,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _wailesii,ID00650,ID00642,0.324458654,ID00642,0.683356875,ID00642,0.985150579,1,1,0.866,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _wailesii,ID00651,ID00648,0.35326654,ID00648,0.69605747,ID00642,0.944854599,1,1,0.904,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _wailesii,ID00652,ID00653,0.334548083,ID00653,0.595789123,ID00650,0.922883657,1,0.998,0.888,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _wailesii,ID00653,ID00652,0.334548083,ID00655,0.609661369,ID00650,0.953988707,1,0.936,0.778,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _wailesii,ID00654,ID00649,0.185620418,ID00644,0.41245343,ID00644,0.722786221,1,0.986,0.538,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _wailesii,ID00655,ID00653,0.294890061,ID00653,0.609661369,ID00646,0.972864392,1,0.844,0.46,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Ditylum _sp.,ID00266,ID00652,0.064568265,ID00548,0.475775004,ID00392,0.923909898,0.998,0.532,0.416,Ditylum ,Rhizosolenia,FALSE,Coscinodiscus ,FALSE,Ditylum ,TRUE
Ditylum _sp.,ID00267,ID00263,0.210639221,ID00263,0.47808461,ID00263,0.784748275,0.99,0.738,0.32,Ditylum ,Pleurosigma,FALSE,Pleurosigma,FALSE,Pleurosigma,FALSE
Ditylum _sp.,ID00268,ID00264,0.125623425,ID00264,0.321468092,ID00263,0.692140178,0.818,0.54,0.522,Ditylum ,Pleurosigma,FALSE,Pleurosigma,FALSE,Pleurosigma,FALSE
Ditylum _sp.,ID00265,ID00538,0.157003348,ID00663,0.372985676,ID00663,0.773409526,0.47,0.35,0.278,Ditylum ,Ditylum ,TRUE,Ditylum ,TRUE,Ditylum ,TRUE
Ditylum _sp.,ID00538,ID00539,0.424948742,ID00542,0.68673895,ID00542,0.956166751,0.998,0.888,0.378,Ditylum ,Ditylum ,TRUE,Ditylum ,TRUE,Ditylum ,TRUE
Ditylum _sp.,ID00539,ID00538,0.424948742,ID00611,0.689985578,ID00611,0.958304556,0.786,0.692,0.338,Ditylum ,Coscinodiscus ,FALSE,Ditylum ,TRUE,Coscinodiscus ,FALSE
Ditylum _sp.,ID00540,ID00541,0.285092575,ID00539,0.594324587,ID00539,0.927950452,0.952,0.88,0.188,Ditylum ,Ditylum ,TRUE,Ditylum ,TRUE,Ditylum ,TRUE
Ditylum _sp.,ID00541,ID00664,1,ID00664,1,ID00664,1,1,1,0.488,Ditylum ,Ditylum ,TRUE,Ditylum ,TRUE,Ditylum ,TRUE
Ditylum _sp.,ID00542,ID00665,1,ID00665,1,ID00665,1,1,1,0.376,Ditylum ,Ditylum ,TRUE,Ditylum ,TRUE,Ditylum ,TRUE
Ditylum _sp.,ID00543,ID00666,1,ID00666,1,ID00666,1,1,1,0.47,Ditylum ,Ditylum ,TRUE,Ditylum ,TRUE,Ditylum ,TRUE
Ditylum _sp.,ID00544,ID00667,1,ID00667,1,ID00667,1,1,1,0.438,Ditylum ,Ditylum ,TRUE,Ditylum ,TRUE,Ditylum ,TRUE
Ditylum _sp.,ID00545,ID00668,1,ID00668,1,ID00668,1,1,1,0.506,Ditylum ,Ditylum ,TRUE,Ditylum ,TRUE,Ditylum ,TRUE
Ditylum _sp.,ID00546,ID00669,1,ID00669,1,ID00669,1,1,1,0.804,Ditylum ,Ditylum ,TRUE,Ditylum ,TRUE,Ditylum ,TRUE
Ditylum _sp.,ID00547,ID00670,1,ID00670,1,ID00670,1,1,1,0.466,Ditylum ,Ditylum ,TRUE,Ditylum ,TRUE,Ditylum ,TRUE
Ditylum _sp.,ID00548,ID00671,1,ID00671,1,ID00671,1,1,1,0.42,Ditylum ,Ditylum ,TRUE,Ditylum ,TRUE,Ditylum ,TRUE
Ditylum _sp.,ID00656,ID00662,0.218074294,ID00662,0.620154965,ID00662,0.955932864,1,1,0.668,Ditylum ,Ditylum ,TRUE,Ditylum ,TRUE,Ditylum ,TRUE
Ditylum _sp.,ID00657,ID00659,0.35852965,ID00659,0.713580339,ID00659,0.968613227,1,1,0.774,Ditylum ,Ditylum ,TRUE,Ditylum ,TRUE,Ditylum ,TRUE
Ditylum _sp.,ID00658,ID00660,0.289663112,ID00660,0.596027566,ID00657,0.922679869,1,1,0.738,Ditylum ,Ditylum ,TRUE,Ditylum ,TRUE,Ditylum ,TRUE
Ditylum _sp.,ID00659,ID00657,0.35852965,ID00657,0.713580339,ID00657,0.968613227,1,1,0.83,Ditylum ,Ditylum ,TRUE,Ditylum ,TRUE,Ditylum ,TRUE
Ditylum _sp.,ID00660,ID00659,0.348581674,ID00659,0.665128486,ID00657,0.947146292,1,1,0.82,Ditylum ,Ditylum ,TRUE,Ditylum ,TRUE,Ditylum ,TRUE
Ditylum _sp.,ID00661,ID00660,0.286193925,ID00660,0.659711627,ID00660,0.907838162,1,1,0.544,Ditylum ,Ditylum ,TRUE,Ditylum ,TRUE,Ditylum ,TRUE
Ditylum _sp.,ID00662,ID00663,0.38090234,ID00663,0.684040416,ID00663,0.962737604,1,1,0.762,Ditylum ,Ditylum ,TRUE,Ditylum ,TRUE,Ditylum ,TRUE
Ditylum _sp.,ID00663,ID00662,0.38090234,ID00662,0.684040416,ID00662,0.962737604,1,0.998,0.644,Ditylum ,Ditylum ,TRUE,Ditylum ,TRUE,Ditylum ,TRUE
Ditylum _sp.,ID00664,ID00541,1,ID00541,1,ID00541,1,1,1,0.412,Ditylum ,Ditylum ,TRUE,Ditylum ,TRUE,Ditylum ,TRUE
Ditylum _sp.,ID00665,ID00542,1,ID00542,1,ID00542,1,1,1,0.44,Ditylum ,Ditylum ,TRUE,Ditylum ,TRUE,Ditylum ,TRUE
Ditylum _sp.,ID00666,ID00543,1,ID00543,1,ID00543,1,1,1,0.46,Ditylum ,Ditylum ,TRUE,Ditylum ,TRUE,Ditylum ,TRUE
Ditylum _sp.,ID00667,ID00544,1,ID00544,1,ID00544,1,1,1,0.41,Ditylum ,Ditylum ,TRUE,Ditylum ,TRUE,Ditylum ,TRUE
Ditylum _sp.,ID00668,ID00545,1,ID00545,1,ID00545,1,1,1,0.532,Ditylum ,Ditylum ,TRUE,Ditylum ,TRUE,Ditylum ,TRUE
Ditylum _sp.,ID00669,ID00546,1,ID00546,1,ID00546,1,1,1,0.778,Ditylum ,Ditylum ,TRUE,Ditylum ,TRUE,Ditylum ,TRUE
Ditylum _sp.,ID00670,ID00547,1,ID00547,1,ID00547,1,1,1,0.52,Ditylum ,Ditylum ,TRUE,Ditylum ,TRUE,Ditylum ,TRUE
Ditylum _sp.,ID00671,ID00548,1,ID00548,1,ID00548,1,1,1,0.414,Ditylum ,Ditylum ,TRUE,Ditylum ,TRUE,Ditylum ,TRUE
Ditylum _sp.,ID00672,ID00547,0.313095944,ID00547,0.701628292,ID00547,0.981587376,1,1,0.42,Ditylum ,Ditylum ,TRUE,Ditylum ,TRUE,Ditylum ,TRUE
Ditylum _sp.,ID00673,ID00545,0.247745505,ID00570,0.545161943,ID00577,0.911443534,0.374,0.806,0.636,Ditylum ,Chaetoceros,FALSE,Ditylum ,TRUE,Chaetoceros,FALSE
Guinardia _sp.,ID00342,ID00354,0.374171327,ID00354,0.605266339,ID00354,0.863681915,1,1,0.912,Guinardia ,Guinardia ,TRUE,Guinardia ,TRUE,Guinardia ,TRUE
Guinardia _sp.,ID00345,ID00392,0.328560023,ID00392,0.641813921,ID00392,0.964884742,0.998,0.904,0.514,Guinardia ,Rhizosolenia,FALSE,Rhizosolenia,FALSE,Rhizosolenia,FALSE
Guinardia _sp.,ID00346,ID00371,0.323609686,ID00305,0.536505385,ID00305,0.825870845,1,1,0.996,Guinardia ,Guinardia ,TRUE,Guinardia ,TRUE,Guinardia ,TRUE
Guinardia _sp.,ID00295,ID00375,0.285796287,ID00375,0.597768964,ID00375,0.828253542,0.996,1,0.946,Guinardia ,Guinardia ,TRUE,Guinardia ,TRUE,Guinardia ,TRUE
Guinardia _sp.,ID00349,ID00350,0.312292797,ID00317,0.546347214,ID00350,0.852234616,0.996,1,0.968,Guinardia ,Guinardia ,TRUE,Guinardia ,TRUE,Guinardia ,TRUE
Guinardia _sp.,ID00350,ID00366,0.346905686,ID00366,0.620806607,ID00349,0.852234616,0.784,0.928,0.974,Guinardia ,Guinardia ,TRUE,Guinardia ,TRUE,Guinardia ,TRUE
Guinardia _sp.,ID00296,ID00646,0.111450679,ID00645,0.256763008,ID00342,0.595644178,0.96,0.836,0.69,Guinardia ,Guinardia ,TRUE,Coscinodiscus ,FALSE,Coscinodiscus ,FALSE
Guinardia _sp.,ID00297,ID00296,0.097225913,ID00342,0.232933222,ID00354,0.634344797,1,0.502,0.558,Guinardia ,Guinardia ,TRUE,Guinardia ,TRUE,Guinardia ,TRUE
Guinardia _sp.,ID00300,ID00233,0.092156916,ID00233,0.194183971,ID00233,0.302078598,0.88,0.9,0.77,Guinardia ,Ceratium,FALSE,Ceratium,FALSE,Ceratium,FALSE
Guinardia _sp.,ID00353,ID00358,0.325103141,ID00358,0.64261766,ID00358,0.953084773,1,1,0.868,Guinardia ,Guinardia ,TRUE,Guinardia ,TRUE,Guinardia ,TRUE
Guinardia _sp.,ID00354,ID00342,0.374171327,ID00342,0.605266339,ID00358,0.877467444,1,1,0.98,Guinardia ,Guinardia ,TRUE,Guinardia ,TRUE,Guinardia ,TRUE
Guinardia _sp.,ID00357,ID00305,0.286830676,ID00354,0.584964566,ID00358,0.893885835,0.99,1,0.858,Guinardia ,Guinardia ,TRUE,Guinardia ,TRUE,Guinardia ,TRUE
Guinardia _sp.,ID00358,ID00353,0.325103141,ID00353,0.64261766,ID00353,0.953084773,1,1,0.886,Guinardia ,Guinardia ,TRUE,Guinardia ,TRUE,Guinardia ,TRUE
Guinardia _sp.,ID00305,ID00357,0.286830676,ID00354,0.552825257,ID00346,0.825870845,0.994,1,0.962,Guinardia ,Guinardia ,TRUE,Guinardia ,TRUE,Guinardia ,TRUE
Guinardia _sp.,ID00306,ID00381,0.312404473,ID00381,0.512274028,ID00337,0.759122962,0.974,0.586,0.432,Guinardia ,Pleurosigma,FALSE,Lauderia,FALSE,Lauderia,FALSE
Guinardia _sp.,ID00366,ID00314,0.4148996,ID00314,0.696056096,ID00314,0.933275004,0.998,1,1,Guinardia ,Guinardia ,TRUE,Guinardia ,TRUE,Guinardia ,TRUE
Guinardia _sp.,ID00309,ID00317,0.247035749,ID00375,0.500866127,ID00375,0.818326743,0.924,0.994,0.986,Guinardia ,Guinardia ,TRUE,Guinardia ,TRUE,Guinardia ,TRUE
Guinardia _sp.,ID00368,ID00318,0.086296245,ID00318,0.231434651,ID00314,0.435362876,0.694,0.628,0.844,Guinardia ,Guinardia ,TRUE,Thalassiosira ,FALSE,Thalassiosira ,FALSE
Guinardia _sp.,ID00371,ID00372,0.336443861,ID00372,0.56941304,ID00372,0.861832529,1,1,0.972,Guinardia ,Guinardia ,TRUE,Guinardia ,TRUE,Guinardia ,TRUE
Guinardia _sp.,ID00372,ID00371,0.336443861,ID00371,0.56941304,ID00371,0.861832529,1,1,0.898,Guinardia ,Guinardia ,TRUE,Guinardia ,TRUE,Guinardia ,TRUE
Guinardia _sp.,ID00375,ID00313,0.333649705,ID00317,0.624357077,ID00317,0.864792414,0.71,0.982,0.972,Guinardia ,Guinardia ,TRUE,Rhizosolenia,FALSE,Guinardia ,TRUE
Guinardia _sp.,ID00311,ID00314,0.37216962,ID00314,0.69392291,ID00314,0.91564087,0.994,1,0.902,Guinardia ,Guinardia ,TRUE,Guinardia ,TRUE,Guinardia ,TRUE
Guinardia _sp.,ID00314,ID00366,0.4148996,ID00366,0.696056096,ID00366,0.933275004,1,1,1,Guinardia ,Guinardia ,TRUE,Guinardia ,TRUE,Guinardia ,TRUE
Guinardia _sp.,ID00317,ID00350,0.326183453,ID00375,0.624357077,ID00375,0.864792414,0.822,0.998,0.946,Guinardia ,Guinardia ,TRUE,Guinardia ,TRUE,Guinardia ,TRUE
Lauderia_sp.,ID00381,ID00306,0.312404473,ID00306,0.512274028,ID00306,0.692888439,1,1,0.556,Lauderia,Guinardia ,FALSE,Guinardia ,FALSE,Guinardia ,FALSE
Lauderia_sp.,ID00388,ID00264,0.148342244,ID00263,0.518562635,ID00263,0.920467003,0.458,0.678,0.652,Lauderia,Pleurosigma,FALSE,Pleurosigma,FALSE,Pleurosigma,FALSE
Lauderia_sp.,ID00389,ID00261,0.179796391,ID00261,0.508710716,ID00261,0.840008875,0.98,0.996,0.822,Lauderia,Pleurosigma,FALSE,Pleurosigma,FALSE,Pleurosigma,FALSE
Lauderia_sp.,ID00390,ID00391,0.202609775,ID00391,0.487666201,ID00391,0.817215311,0.57,0.7,0.54,Lauderia,Lauderia,TRUE,Lauderia,TRUE,Lauderia,TRUE
Lauderia_sp.,ID00391,ID00390,0.202609775,ID00390,0.487666201,ID00390,0.817215311,0.942,0.774,0.516,Lauderia,Lauderia,TRUE,Lauderia,TRUE,Lauderia,TRUE
Pleurosigma_sp.,ID00261,ID00262,0.416088154,ID00262,0.672481403,ID00262,0.903788568,1,1,0.7,Pleurosigma,Pleurosigma,TRUE,Pleurosigma,TRUE,Pleurosigma,TRUE
Pleurosigma_sp.,ID00262,ID00261,0.416088154,ID00261,0.672481403,ID00261,0.903788568,1,1,0.664,Pleurosigma,Pleurosigma,TRUE,Pleurosigma,TRUE,Pleurosigma,TRUE
Pleurosigma_sp.,ID00263,ID00267,0.210639221,ID00388,0.518562635,ID00388,0.920467003,0.722,0.42,0.58,Pleurosigma,Lauderia,FALSE,Ditylum ,FALSE,Lauderia,FALSE
Pleurosigma_sp.,ID00264,ID00263,0.169963564,ID00388,0.513657386,ID00388,0.906989795,0.464,0.444,0.46,Pleurosigma,Lauderia,FALSE,Pleurosigma,TRUE,Lauderia,FALSE
Pleurosigma_sp.,ID00361,ID00392,0.178418401,ID00392,0.240782124,ID00654,0.284505177,0.728,0.376,0.472,Pleurosigma,Coscinodiscus ,FALSE,Rhizosolenia,FALSE,Rhizosolenia,FALSE
Pleurosigma_sp.,ID00337,ID00306,0.278816719,ID00306,0.506197611,ID00306,0.759122962,1,1,0.756,Pleurosigma,Guinardia ,FALSE,Guinardia ,FALSE,Guinardia ,FALSE
Pleurosigma_sp.,ID00674,ID00675,0.410885728,ID00675,0.703587987,ID00675,0.961715238,1,1,0.844,Pleurosigma,Pleurosigma,TRUE,Pleurosigma,TRUE,Pleurosigma,TRUE
Pleurosigma_sp.,ID00675,ID00674,0.410885728,ID00674,0.703587987,ID00674,0.961715238,1,1,0.794,Pleurosigma,Pleurosigma,TRUE,Pleurosigma,TRUE,Pleurosigma,TRUE
Pleurosigma_sp.,ID00676,ID00680,0.400149658,ID00674,0.670346144,ID00680,0.943304476,1,1,0.818,Pleurosigma,Pleurosigma,TRUE,Pleurosigma,TRUE,Pleurosigma,TRUE
Pleurosigma_sp.,ID00677,ID00679,0.375060547,ID00679,0.643729122,ID00679,0.923099069,0.646,0.724,0.376,Pleurosigma,Pleurosigma,TRUE,Pleurosigma,TRUE,Pleurosigma,TRUE
Pleurosigma_sp.,ID00678,ID00680,0.38399299,ID00680,0.692666426,ID00680,0.954180866,1,1,0.916,Pleurosigma,Pleurosigma,TRUE,Pleurosigma,TRUE,Pleurosigma,TRUE
Pleurosigma_sp.,ID00679,ID00677,0.375060547,ID00677,0.643729122,ID00677,0.923099069,0.674,0.566,0.32,Pleurosigma,Pleurosigma,TRUE,Pleurosigma,TRUE,Pleurosigma,TRUE
Pleurosigma_sp.,ID00680,ID00676,0.400149658,ID00678,0.692666426,ID00678,0.954180866,1,1,0.91,Pleurosigma,Pleurosigma,TRUE,Pleurosigma,TRUE,Pleurosigma,TRUE
Pleurosigma_sp.,ID00681,ID00682,0.141099977,ID00678,0.355691765,ID00680,0.614101624,0.998,0.994,0.72,Pleurosigma,Pleurosigma,TRUE,Pleurosigma,TRUE,Pleurosigma,TRUE
Pleurosigma_sp.,ID00682,ID00681,0.141099977,ID00683,0.330018321,ID00683,0.669380918,0.956,0.932,0.762,Pleurosigma,Pleurosigma,TRUE,Pleurosigma,TRUE,Pleurosigma,TRUE
Pleurosigma_sp.,ID00683,ID00684,0.31202024,ID00684,0.576991514,ID00686,0.849327541,0.984,0.968,0.688,Pleurosigma,Pleurosigma,TRUE,Pleurosigma,TRUE,Pleurosigma,TRUE
Pleurosigma_sp.,ID00684,ID00686,0.387456945,ID00686,0.663604128,ID00686,0.907504428,1,0.998,0.788,Pleurosigma,Pleurosigma,TRUE,Pleurosigma,TRUE,Pleurosigma,TRUE
Pleurosigma_sp.,ID00685,ID00686,0.426135008,ID00686,0.706358288,ID00686,0.92695089,0.998,1,0.472,Pleurosigma,Pleurosigma,TRUE,Pleurosigma,TRUE,Pleurosigma,TRUE
Pleurosigma_sp.,ID00686,ID00685,0.426135008,ID00685,0.706358288,ID00685,0.92695089,1,1,0.512,Pleurosigma,Pleurosigma,TRUE,Pleurosigma,TRUE,Pleurosigma,TRUE
Pleurosigma_sp.,ID00687,ID00688,0.466446341,ID00688,0.70486016,ID00688,0.967219067,1,1,0.71,Pleurosigma,Pleurosigma,TRUE,Pleurosigma,TRUE,Pleurosigma,TRUE
Pleurosigma_sp.,ID00688,ID00687,0.466446341,ID00687,0.70486016,ID00687,0.967219067,1,1,0.824,Pleurosigma,Pleurosigma,TRUE,Pleurosigma,TRUE,Pleurosigma,TRUE
Pleurosigma_sp.,ID00689,ID00688,0.344023461,ID00680,0.646275589,ID00680,0.946845667,0.912,0.998,0.828,Pleurosigma,Pleurosigma,TRUE,Pleurosigma,TRUE,Pleurosigma,TRUE
Pleurosigma_sp.,ID00690,ID00687,0.362205941,ID00687,0.638036196,ID00674,0.903455756,0.556,0.774,0.57,Pleurosigma,Pleurosigma,TRUE,Pleurosigma,TRUE,Pleurosigma,TRUE
Rhizosolenia_sp.,ID00523,ID00534,0.338377036,ID00526,0.640567362,ID00526,0.906918286,0.734,0.666,0.34,Rhizosolenia,Rhizosolenia,TRUE,Rhizosolenia,TRUE,Rhizosolenia,TRUE
Rhizosolenia_sp.,ID00524,ID00526,0.355888611,ID00526,0.667489413,ID00603,0.917641974,0.996,0.994,0.424,Rhizosolenia,Coscinodiscus ,FALSE,Rhizosolenia,TRUE,Rhizosolenia,TRUE
Rhizosolenia_sp.,ID00525,ID00528,0.498380474,ID00528,0.762112899,ID00531,0.973270807,1,1,0.418,Rhizosolenia,Rhizosolenia,TRUE,Rhizosolenia,TRUE,Rhizosolenia,TRUE
Rhizosolenia_sp.,ID00526,ID00527,0.466187187,ID00527,0.700172233,ID00527,0.942307752,1,0.784,0.324,Rhizosolenia,Rhizosolenia,TRUE,Rhizosolenia,TRUE,Rhizosolenia,TRUE
Rhizosolenia_sp.,ID00527,ID00526,0.466187187,ID00529,0.735428434,ID00525,0.969306904,1,0.928,0.458,Rhizosolenia,Rhizosolenia,TRUE,Rhizosolenia,TRUE,Rhizosolenia,TRUE
Rhizosolenia_sp.,ID00528,ID00525,0.498380474,ID00525,0.762112899,ID00531,0.971538672,1,1,0.28,Rhizosolenia,Rhizosolenia,TRUE,Rhizosolenia,TRUE,Rhizosolenia,TRUE
Rhizosolenia_sp.,ID00529,ID00527,0.458069425,ID00527,0.735428434,ID00530,0.976668146,1,0.99,0.496,Rhizosolenia,Rhizosolenia,TRUE,Rhizosolenia,TRUE,Rhizosolenia,TRUE
Rhizosolenia_sp.,ID00530,ID00525,0.447220722,ID00525,0.736038097,ID00529,0.976668146,0.976,0.998,0.394,Rhizosolenia,Rhizosolenia,TRUE,Rhizosolenia,TRUE,Rhizosolenia,TRUE
Rhizosolenia_sp.,ID00531,ID00533,0.397864674,ID00533,0.723978636,ID00525,0.973270807,0.974,1,0.34,Rhizosolenia,Rhizosolenia,TRUE,Rhizosolenia,TRUE,Rhizosolenia,TRUE
Rhizosolenia_sp.,ID00532,ID00534,0.356468647,ID00534,0.663073026,ID00545,0.904640979,0.994,0.95,0.126,Rhizosolenia,Ditylum ,FALSE,Rhizosolenia,TRUE,Rhizosolenia,TRUE
Rhizosolenia_sp.,ID00533,ID00531,0.397864674,ID00530,0.733811264,ID00530,0.976022409,0.95,0.994,0.38,Rhizosolenia,Rhizosolenia,TRUE,Rhizosolenia,TRUE,Rhizosolenia,TRUE
Rhizosolenia_sp.,ID00534,ID00533,0.370006824,ID00532,0.663073026,ID00533,0.936821668,0.89,0.968,0.378,Rhizosolenia,Rhizosolenia,TRUE,Rhizosolenia,TRUE,Rhizosolenia,TRUE
Rhizosolenia_sp.,ID00535,ID00529,0.377907246,ID00529,0.720131208,ID00530,0.971313928,0.996,0.998,0.44,Rhizosolenia,Rhizosolenia,TRUE,Rhizosolenia,TRUE,Rhizosolenia,TRUE
Rhizosolenia_sp.,ID00536,ID00537,0.402251392,ID00537,0.712350302,ID00537,0.944156544,0.958,1,0.47,Rhizosolenia,Rhizosolenia,TRUE,Rhizosolenia,TRUE,Rhizosolenia,TRUE
Rhizosolenia_sp.,ID00537,ID00536,0.401902529,ID00536,0.712167666,ID00536,0.944140922,0.96,0.996,0.458,Rhizosolenia,Rhizosolenia,TRUE,Rhizosolenia,TRUE,Rhizosolenia,TRUE
Rhizosolenia_sp.,ID00301,ID00350,0.332089119,ID00311,0.581422294,ID00311,0.822948985,1,1,0.946,Rhizosolenia,Guinardia ,FALSE,Guinardia ,FALSE,Guinardia ,FALSE
Rhizosolenia_sp.,ID00362,ID00306,0.147727993,ID00381,0.307799965,ID00337,0.598912458,0.586,0.61,0.202,Rhizosolenia,Pleurosigma,FALSE,Guinardia ,FALSE,Lauderia,FALSE
Rhizosolenia_sp.,ID00313,ID00375,0.333649705,ID00311,0.609068296,ID00311,0.791277879,1,1,0.882,Rhizosolenia,Guinardia ,FALSE,Guinardia ,FALSE,Guinardia ,FALSE
Rhizosolenia_sp.,ID00392,ID00345,0.328560023,ID00345,0.641813921,ID00345,0.964884742,1,1,0.71,Rhizosolenia,Guinardia ,FALSE,Guinardia ,FALSE,Guinardia ,FALSE
Thalassiosira _sp.,ID00318,ID00375,0.32046953,ID00375,0.53996011,ID00301,0.688588985,1,0.996,0.294,Thalassiosira ,Rhizosolenia,FALSE,Guinardia ,FALSE,Guinardia ,FALSE
Thalassiosira _sp.,ID00319,ID00376,0.233782883,ID00372,0.420287448,ID00376,0.808843311,0.82,0.604,0.616,Thalassiosira ,Thalassiosira ,TRUE,Thalassiosira ,TRUE,Guinardia ,FALSE
