real.identity,ID,sample.eu,sample.eu.val,sample.ieu,sample.ieu.val,sample.cos,sample.cos.val,bt.genus.eu.score,bt.genus.ieu.score,bt.genus.cos.score,reference,genus.cos,hits.cos,genus.eu,hits.eu,genus.ieu,hits.ieu
Ceratium_sp.,ID00693,ID00710,0.336367855,ID00715,0.549537948,ID00715,0.881320359,0.986,0.462,0.598,Ceratium,Coscinodiscus ,FALSE,Ceratium,TRUE,Coscinodiscus ,FALSE
Ceratium_sp.,ID00694,ID00696,0.366011111,ID00696,0.695733963,ID00700,0.974103521,1,0.994,0.892,Ceratium,Ceratium,TRUE,Ceratium,TRUE,Ceratium,TRUE
Ceratium_sp.,ID00695,ID00694,0.320550796,ID00694,0.683417416,ID00694,0.971696459,1,0.998,0.896,Ceratium,Ceratium,TRUE,Ceratium,TRUE,Ceratium,TRUE
Ceratium_sp.,ID00696,ID00694,0.366011111,ID00712,0.718081244,ID00700,0.977732186,1,1,0.88,Ceratium,Ceratium,TRUE,Ceratium,TRUE,Ceratium,TRUE
Ceratium_sp.,ID00697,ID00708,0.347951695,ID00700,0.563076897,ID00694,0.882344686,1,1,0.922,Ceratium,Ceratium,TRUE,Ceratium,TRUE,Ceratium,TRUE
Ceratium_sp.,ID00698,ID00219,0.312333181,ID00720,0.507492138,ID00708,0.833700511,0.938,0.464,0.28,Ceratium,Ceratium,TRUE,Ceratium,TRUE,Coscinodiscus ,FALSE
Ceratium_sp.,ID00699,ID00711,0.346591726,ID00711,0.560600934,ID00711,0.825402613,0.998,0.982,0.852,Ceratium,Ceratium,TRUE,Ceratium,TRUE,Ceratium,TRUE
Ceratium_sp.,ID00700,ID00703,0.33980404,ID00696,0.712764032,ID00696,0.977732186,1,1,0.946,Ceratium,Ceratium,TRUE,Ceratium,TRUE,Ceratium,TRUE
Ceratium_sp.,ID00701,ID00704,0.392740291,ID00704,0.595418677,ID00713,0.893035662,1,0.996,0.752,Ceratium,Ceratium,TRUE,Ceratium,TRUE,Ceratium,TRUE
Ceratium_sp.,ID00702,ID00226,0.161954396,ID00713,0.346379974,ID00698,0.689487206,0.598,0.754,0.432,Ceratium,Ceratium,TRUE,Ceratium,TRUE,Ceratium,TRUE
Ceratium_sp.,ID00703,ID00700,0.33980404,ID00700,0.712370563,ID00700,0.977002209,1,1,0.92,Ceratium,Ceratium,TRUE,Ceratium,TRUE,Ceratium,TRUE
Ceratium_sp.,ID00704,ID00701,0.392740291,ID00701,0.595418677,ID00701,0.835717093,1,0.998,0.544,Ceratium,Ceratium,TRUE,Ceratium,TRUE,Ceratium,TRUE
Ceratium_sp.,ID00705,ID00691,0.208996953,ID00691,0.624721517,ID00691,0.921967878,0.688,0.868,0.728,Ceratium,Ceratium,TRUE,Ceratium,TRUE,Ceratium,TRUE
Ceratium_sp.,ID00706,ID00705,0.181951748,ID00691,0.391872335,ID00691,0.828441309,0.984,0.998,0.956,Ceratium,Ceratium,TRUE,Ceratium,TRUE,Ceratium,TRUE
Ceratium_sp.,ID00707,ID00700,0.337626371,ID00712,0.691908693,ID00712,0.972277536,1,1,0.946,Ceratium,Ceratium,TRUE,Ceratium,TRUE,Ceratium,TRUE
Ceratium_sp.,ID00708,ID00697,0.347951695,ID00693,0.51248661,ID00745,0.849294129,1,0.842,0.502,Ceratium,Coscinodiscus ,FALSE,Ceratium,TRUE,Ceratium,TRUE
Ceratium_sp.,ID00709,ID00707,0.268490633,ID00707,0.620323385,ID00707,0.939017878,1,1,0.978,Ceratium,Ceratium,TRUE,Ceratium,TRUE,Ceratium,TRUE
Ceratium_sp.,ID00710,ID00708,0.340134087,ID00709,0.559503346,ID00709,0.874199315,1,1,0.89,Ceratium,Ceratium,TRUE,Ceratium,TRUE,Ceratium,TRUE
Ceratium_sp.,ID00711,ID00699,0.346591726,ID00699,0.560600934,ID00699,0.825402613,1,1,0.982,Ceratium,Ceratium,TRUE,Ceratium,TRUE,Ceratium,TRUE
Ceratium_sp.,ID00712,ID00696,0.329519937,ID00696,0.718081244,ID00707,0.972277536,1,1,0.91,Ceratium,Ceratium,TRUE,Ceratium,TRUE,Ceratium,TRUE
Ceratium_sp.,ID00713,ID00701,0.328779747,ID00701,0.549723618,ID00701,0.893035662,1,0.956,0.592,Ceratium,Ceratium,TRUE,Ceratium,TRUE,Ceratium,TRUE
Chaetoceros_cf. wighamii,ID00243,ID00081,0.355755133,ID00516,0.616178159,ID00249,0.866758972,0.602,0.652,0.704,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Rhizosolenia,FALSE
Chaetoceros_cf. wighamii,ID00244,ID00246,0.434074897,ID00246,0.699966548,ID00246,0.860862814,1,1,0.932,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_cf. wighamii,ID00245,ID00246,0.388386858,ID00246,0.69015213,ID00246,0.933166264,1,1,0.886,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_cf. wighamii,ID00246,ID00244,0.434074897,ID00244,0.699966548,ID00245,0.933166264,1,1,0.932,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_cf. wighamii,ID00247,ID00340,0.429483451,ID00340,0.814770938,ID00340,0.987106227,0.984,0.998,0.514,Chaetoceros,Guinardia ,FALSE,Guinardia ,FALSE,Guinardia ,FALSE
Chaetoceros_cf. wighamii,ID00248,ID00249,0.253832416,ID00249,0.644132485,ID00249,0.940412001,0.89,0.59,0.496,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_cf. wighamii,ID00249,ID00251,0.442539247,ID00251,0.700761383,ID00251,0.951190593,1,0.83,0.69,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_cf. wighamii,ID00250,ID00246,0.222267127,ID00246,0.621268664,ID00246,0.863001119,0.952,0.996,0.85,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_cf. wighamii,ID00251,ID00249,0.442539247,ID00249,0.700761383,ID00249,0.951190593,1,0.962,0.886,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_diadema,ID00440,ID00441,0.445781997,ID00443,0.716990441,ID00443,0.963800121,0.944,0.926,0.416,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_diadema,ID00441,ID00444,0.453765534,ID00440,0.713827623,ID00440,0.952018446,1,0.848,0.44,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_diadema,ID00442,ID00443,0.468610307,ID00443,0.667629775,ID00443,0.903259257,0.966,0.786,0.412,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_diadema,ID00443,ID00442,0.468610307,ID00440,0.716990441,ID00440,0.963800121,0.994,0.862,0.404,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_diadema,ID00444,ID00441,0.453765534,ID00441,0.705787687,ID00445,0.936910048,0.998,1,0.466,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_diadema,ID00445,ID00441,0.422160766,ID00444,0.689244336,ID00444,0.936910048,0.978,0.86,0.454,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_diadema,ID00446,ID00503,0.38116638,ID00503,0.646763608,ID00761,0.896939365,0.716,0.58,0.266,Chaetoceros,Coscinodiscus ,FALSE,Ditylum ,FALSE,Ditylum ,FALSE
Chaetoceros_diadema,ID00447,ID00448,0.359158458,ID00450,0.624267285,ID00449,0.901901488,0.972,0.928,0.458,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_diadema,ID00448,ID00449,0.452950801,ID00449,0.739107531,ID00449,0.953202902,1,1,0.618,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_diadema,ID00449,ID00448,0.452950801,ID00448,0.739107531,ID00448,0.953202902,1,1,0.582,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_diadema,ID00450,ID00444,0.411756325,ID00447,0.624267285,ID00449,0.914884457,0.608,0.738,0.388,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_diadema,ID00451,ID00448,0.361760716,ID00449,0.640892333,ID00449,0.909604131,1,0.962,0.386,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_diadema,ID00452,ID00453,0.536571487,ID00453,0.713394397,ID00453,0.925726222,1,0.966,0.544,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_diadema,ID00453,ID00452,0.536571487,ID00452,0.713394397,ID00452,0.925726222,1,0.992,0.44,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_diadema,ID00454,ID00727,0.268060187,ID00727,0.556932539,ID00727,0.770065717,0.764,0.994,0.658,Chaetoceros,Coscinodiscus ,FALSE,Coscinodiscus ,FALSE,Coscinodiscus ,FALSE
Chaetoceros_diadema,ID00455,ID00507,0.39763778,ID00440,0.668526999,ID00499,0.913469098,0.536,0.654,0.45,Chaetoceros,Ditylum ,FALSE,Rhizosolenia,FALSE,Chaetoceros,TRUE
Chaetoceros_didymus,ID00069,ID00070,0.417370571,ID00070,0.781484788,ID00072,0.972526483,0.98,0.968,0.598,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_didymus,ID00070,ID00069,0.417370571,ID00069,0.781484788,ID00069,0.970822505,0.986,0.604,0.442,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_didymus,ID00071,ID00074,0.311366777,ID00072,0.723296609,ID00072,0.966255502,0.988,1,0.73,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_didymus,ID00072,ID00113,0.330981275,ID00069,0.735668147,ID00069,0.972526483,0.926,0.968,0.502,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_didymus,ID00073,ID00077,0.516004499,ID00076,0.80141286,ID00076,0.981814906,1,1,0.918,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_didymus,ID00074,ID00077,0.596138441,ID00077,0.818313116,ID00077,0.98836717,1,1,0.822,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_didymus,ID00075,ID00077,0.383319129,ID00073,0.685414582,ID00078,0.941714363,1,1,0.91,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_didymus,ID00076,ID00073,0.469975587,ID00073,0.80141286,ID00073,0.981814906,1,1,0.84,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_didymus,ID00077,ID00074,0.596138441,ID00074,0.818313116,ID00074,0.98836717,1,1,0.838,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_didymus,ID00078,ID00076,0.417033071,ID00074,0.729680076,ID00076,0.9719829,0.998,1,0.916,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_didymus,ID00079,ID00247,0.2429879,ID00247,0.460030053,ID00247,0.703233548,0.75,0.648,0.714,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_didymus,ID00080,ID00173,0.264991232,ID00173,0.572891106,ID00173,0.949691469,0.994,1,0.67,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_didymus,ID00081,ID00513,0.376566448,ID00082,0.692733768,ID00369,0.936687599,0.442,0.638,0.484,Chaetoceros,Guinardia ,FALSE,Rhizosolenia,FALSE,Chaetoceros,TRUE
Chaetoceros_didymus,ID00082,ID00303,0.37271041,ID00081,0.692733768,ID00081,0.910472489,0.524,0.97,0.454,Chaetoceros,Chaetoceros,TRUE,Rhizosolenia,FALSE,Chaetoceros,TRUE
Chaetoceros_didymus,ID00083,ID00175,0.307803431,ID00175,0.596072515,ID00085,0.938202851,0.844,0.88,0.7,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_didymus,ID00084,ID00085,0.417858389,ID00085,0.720990629,ID00085,0.980319055,1,1,0.848,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_didymus,ID00085,ID00084,0.417858389,ID00084,0.720990629,ID00084,0.980319055,1,1,0.714,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00127,ID00130,0.557573247,ID00137,0.789176648,ID00128,0.974056783,1,1,0.904,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00128,ID00130,0.515372126,ID00130,0.770841781,ID00127,0.974056783,1,1,0.9,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00129,ID00137,0.431965369,ID00131,0.68222889,ID00131,0.918842598,1,1,0.87,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00130,ID00127,0.557573247,ID00128,0.770841781,ID00137,0.966460288,1,1,0.912,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00131,ID00127,0.447105613,ID00137,0.689754638,ID00137,0.937861504,1,1,0.896,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00132,ID00136,0.479001494,ID00128,0.743056228,ID00136,0.947829472,1,1,0.752,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00133,ID00136,0.30897186,ID00136,0.633709164,ID00136,0.915166746,1,1,0.924,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00134,ID00135,0.261061384,ID00135,0.548782184,ID00135,0.887743523,0.994,0.958,0.772,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00135,ID00131,0.339280808,ID00131,0.609072213,ID00133,0.892400523,1,0.96,0.93,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00136,ID00132,0.479001494,ID00128,0.752167717,ID00128,0.957278943,1,1,0.904,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00137,ID00130,0.513390582,ID00127,0.789176648,ID00127,0.973924254,1,0.998,0.912,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00138,ID00146,0.449547964,ID00143,0.735687379,ID00143,0.964652621,1,1,0.946,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00139,ID00138,0.436330537,ID00147,0.684267806,ID00147,0.92213047,1,1,0.884,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00140,ID00142,0.453690218,ID00142,0.697873701,ID00142,0.911939951,1,1,0.844,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00141,ID00144,0.461971534,ID00144,0.769380584,ID00144,0.963414933,1,0.998,0.716,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00142,ID00145,0.478811363,ID00145,0.736277299,ID00145,0.943077521,1,1,0.882,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00143,ID00146,0.499690704,ID00146,0.746421119,ID00138,0.964652621,1,1,0.92,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00144,ID00141,0.461971534,ID00141,0.769380584,ID00141,0.963414933,0.982,0.998,0.628,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00145,ID00142,0.478811363,ID00142,0.736277299,ID00142,0.943077521,1,1,0.912,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00146,ID00143,0.499690704,ID00143,0.746421119,ID00143,0.959713359,1,1,0.89,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00147,ID00143,0.398412319,ID00139,0.684267806,ID00139,0.92213047,1,1,0.774,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00148,ID00141,0.208492756,ID00174,0.549517287,ID00174,0.898898101,0.71,0.912,0.612,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00149,ID00426,0.203322446,ID00426,0.410927765,ID00302,0.647706099,0.684,0.478,0.31,Chaetoceros,Rhizosolenia,FALSE,Thalassiosira ,FALSE,Thalassiosira ,FALSE
Chaetoceros_sp.,ID00150,ID00739,0.230362509,ID00006,0.295867842,ID00184,0.456474105,0.786,0.618,0.202,Chaetoceros,Chaetoceros,TRUE,Coscinodiscus ,FALSE,Coscinodiscus ,FALSE
Chaetoceros_sp.,ID00151,ID00148,0.131852188,ID00148,0.380872007,ID00148,0.753782941,0.952,0.58,0.498,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00152,ID00248,0.238491457,ID00248,0.515662469,ID00340,0.709592484,0.732,0.678,0.164,Chaetoceros,Guinardia ,FALSE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00167,ID00169,0.305105756,ID00169,0.521372777,ID00168,0.764913541,1,0.972,0.706,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00168,ID00169,0.462062721,ID00169,0.722599891,ID00169,0.940290808,1,1,0.974,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00169,ID00168,0.462062721,ID00168,0.722599891,ID00170,0.943425375,1,1,0.94,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00170,ID00169,0.357982878,ID00168,0.70389578,ID00169,0.943425375,1,1,0.952,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00171,ID00169,0.348194774,ID00169,0.589702361,ID00170,0.84874073,0.998,0.996,0.7,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00172,ID00175,0.409182436,ID00175,0.682098401,ID00175,0.937486069,1,1,0.918,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00173,ID00174,0.304822974,ID00084,0.598893267,ID00084,0.961481749,0.974,1,0.834,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00174,ID00175,0.436386162,ID00175,0.739884429,ID00175,0.97067489,1,1,0.778,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00175,ID00174,0.436386162,ID00174,0.739884429,ID00174,0.97067489,1,1,0.868,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00176,ID00178,0.397734319,ID00180,0.647217685,ID00181,0.88299549,1,1,0.928,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00177,ID00180,0.457106205,ID00180,0.764779166,ID00180,0.969829045,1,1,0.976,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00178,ID00180,0.509097821,ID00181,0.774602304,ID00180,0.971874978,1,1,0.924,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00179,ID00181,0.483567064,ID00180,0.753265381,ID00181,0.965232879,1,1,0.934,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00180,ID00178,0.509097821,ID00177,0.764779166,ID00181,0.977161673,1,1,0.982,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00181,ID00179,0.483567064,ID00178,0.774602304,ID00180,0.977161673,1,1,0.976,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00182,ID00183,0.422454054,ID00183,0.661054658,ID00183,0.915108766,1,1,0.98,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00183,ID00181,0.4513747,ID00181,0.748033251,ID00181,0.966340839,1,1,0.926,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00184,ID00182,0.403740901,ID00182,0.584400706,ID00182,0.883703878,1,0.97,0.93,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00185,ID00513,0.375672919,ID00515,0.569178703,ID00081,0.845239072,0.418,0.402,0.54,Chaetoceros,Chaetoceros,TRUE,Rhizosolenia,FALSE,Rhizosolenia,FALSE
Chaetoceros_sp.,ID00113,ID00124,0.420002251,ID00123,0.758534211,ID00123,0.975337967,0.938,0.922,0.594,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00114,ID00117,0.525595106,ID00119,0.737269487,ID00117,0.967947289,1,1,0.88,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00115,ID00116,0.473477788,ID00116,0.766326176,ID00116,0.980081248,1,1,0.8,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00116,ID00115,0.473477788,ID00115,0.766326176,ID00115,0.980081248,1,1,0.648,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
