real.identity,ID,sample.eu,sample.eu.val,sample.ieu,sample.ieu.val,sample.cos,sample.cos.val,bt.species.eu.score,bt.species.ieu.score,bt.species.cos.score,reference,species.cos,hits.cos,species.eu,hits.eu,species.ieu,hits.ieu
Chaetoceros_diadema,ID00455,ID00440,0.281964012,ID00440,0.624384057,ID00440,0.909429148,1,1,0.922,diadema,diadema,TRUE,diadema,TRUE,diadema,TRUE
Chaetoceros_didymus,ID00069,ID00070,0.354961504,ID00070,0.772478551,ID00070,0.972496843,1,1,0.864,didymus,didymus,TRUE,didymus,TRUE,didymus,TRUE
Chaetoceros_didymus,ID00070,ID00069,0.354961504,ID00069,0.772478551,ID00069,0.972496843,1,1,0.846,didymus,didymus,TRUE,didymus,TRUE,didymus,TRUE
Chaetoceros_didymus,ID00071,ID00072,0.23875695,ID00072,0.681538455,ID00072,0.958268338,0.998,1,0.932,didymus,didymus,TRUE,didymus,TRUE,didymus,TRUE
Chaetoceros_didymus,ID00072,ID00069,0.287258631,ID00069,0.693344065,ID00071,0.958268338,1,1,0.89,didymus,didymus,TRUE,didymus,TRUE,didymus,TRUE
Chaetoceros_didymus,ID00073,ID00077,0.40743174,ID00076,0.765818313,ID00076,0.974007719,1,1,0.898,didymus,didymus,TRUE,didymus,TRUE,didymus,TRUE
Chaetoceros_didymus,ID00074,ID00077,0.473096095,ID00077,0.783291592,ID00077,0.979007293,1,1,0.936,didymus,didymus,TRUE,didymus,TRUE,didymus,TRUE
Chaetoceros_didymus,ID00075,ID00077,0.299306333,ID00078,0.609250626,ID00078,0.931559116,1,1,0.932,didymus,didymus,TRUE,didymus,TRUE,didymus,TRUE
Chaetoceros_didymus,ID00076,ID00073,0.388771771,ID00073,0.765818313,ID00073,0.974007719,1,1,0.898,didymus,didymus,TRUE,didymus,TRUE,didymus,TRUE
Chaetoceros_didymus,ID00077,ID00074,0.473096095,ID00074,0.783291592,ID00074,0.979007293,1,1,0.952,didymus,didymus,TRUE,didymus,TRUE,didymus,TRUE
Chaetoceros_didymus,ID00078,ID00076,0.326346305,ID00074,0.668504221,ID00075,0.931559116,1,1,0.93,didymus,didymus,TRUE,didymus,TRUE,didymus,TRUE
Chaetoceros_didymus,ID00079,ID00081,0.151302775,ID00081,0.388347007,ID00081,0.675674127,1,1,0.892,didymus,didymus,TRUE,didymus,TRUE,didymus,TRUE
Chaetoceros_didymus,ID00080,ID00084,0.162741454,ID00084,0.476366962,ID00084,0.939070798,1,1,0.678,didymus,didymus,TRUE,didymus,TRUE,didymus,TRUE
Chaetoceros_didymus,ID00081,ID00082,0.275613792,ID00082,0.650588778,ID00072,0.922138519,1,1,0.796,didymus,didymus,TRUE,didymus,TRUE,didymus,TRUE
Chaetoceros_didymus,ID00082,ID00081,0.275613792,ID00081,0.650588778,ID00081,0.908345236,1,1,0.816,didymus,didymus,TRUE,didymus,TRUE,didymus,TRUE
Chaetoceros_didymus,ID00083,ID00082,0.210678647,ID00085,0.526650396,ID00085,0.937517262,1,0.978,0.744,didymus,didymus,TRUE,didymus,TRUE,didymus,TRUE
Chaetoceros_didymus,ID00084,ID00085,0.321621853,ID00085,0.68881101,ID00085,0.980798857,1,1,0.76,didymus,didymus,TRUE,didymus,TRUE,didymus,TRUE
Chaetoceros_didymus,ID00085,ID00084,0.321621853,ID00084,0.68881101,ID00084,0.980798857,1,1,0.75,didymus,didymus,TRUE,didymus,TRUE,didymus,TRUE
Coscinodiscus _granii,ID00048,ID00017,0.192634105,ID00017,0.498974605,ID00017,0.748625833,1,0.97,0.384,granii,radiatus,FALSE,radiatus,FALSE,radiatus,FALSE
Coscinodiscus _granii,ID00049,ID00018,0.211663974,ID00019,0.681904562,ID00019,0.976600562,1,1,0.84,granii,radiatus,FALSE,radiatus,FALSE,radiatus,FALSE
Coscinodiscus _granii,ID00050,ID00425,0.17059895,ID00020,0.466303396,ID00019,0.814362572,0.634,0.49,0.48,granii,radiatus,FALSE,punctigera,FALSE,radiatus,FALSE
Coscinodiscus _granii,ID00044,ID00046,0.12490898,ID00046,0.476097625,ID00045,0.963401884,1,1,0.774,granii,granii,TRUE,granii,TRUE,granii,TRUE
Coscinodiscus _granii,ID00045,ID00047,0.178076865,ID00047,0.64024721,ID00044,0.963401884,1,1,0.804,granii,granii,TRUE,granii,TRUE,granii,TRUE
Coscinodiscus _granii,ID00046,ID00047,0.402860995,ID00047,0.778523994,ID00047,0.993845278,1,1,0.688,granii,granii,TRUE,granii,TRUE,granii,TRUE
Coscinodiscus _granii,ID00047,ID00046,0.402860995,ID00046,0.778523994,ID00046,0.993845278,1,1,0.74,granii,granii,TRUE,granii,TRUE,granii,TRUE
Coscinodiscus _granii,ID00734,ID00721,0.192735986,ID00443,0.479677808,ID00716,0.874773799,0.494,0.404,0.716,granii,granii,TRUE,granii,TRUE,diadema,FALSE
Coscinodiscus _granii,ID00735,ID00738,0.221821424,ID00718,0.581427453,ID00718,0.965248541,1,0.85,0.478,granii,granii,TRUE,granii,TRUE,granii,TRUE
Coscinodiscus _granii,ID00736,ID00720,0.260289558,ID00745,0.586870407,ID00745,0.95793591,1,0.818,0.632,granii,granii,TRUE,granii,TRUE,granii,TRUE
Coscinodiscus _granii,ID00737,ID00738,0.28305282,ID00738,0.572948603,ID00476,0.919799102,0.994,0.674,0.42,granii,radiatus,FALSE,granii,TRUE,granii,TRUE
Coscinodiscus _granii,ID00738,ID00737,0.282775199,ID00740,0.575536738,ID00740,0.958082216,1,0.954,0.44,granii,granii,TRUE,granii,TRUE,granii,TRUE
Coscinodiscus _granii,ID00739,ID00740,0.263578194,ID00740,0.567949265,ID00746,0.934516519,1,1,0.65,granii,granii,TRUE,granii,TRUE,granii,TRUE
Coscinodiscus _granii,ID00740,ID00739,0.263578194,ID00738,0.575444926,ID00738,0.958098858,1,1,0.438,granii,granii,TRUE,granii,TRUE,granii,TRUE
Coscinodiscus _granii,ID00741,ID00744,0.216113443,ID00742,0.519463697,ID00725,0.834453523,0.934,0.904,0.562,granii,granii,TRUE,granii,TRUE,granii,TRUE
Coscinodiscus _granii,ID00742,ID00741,0.210119332,ID00741,0.519463697,ID00743,0.836728326,0.976,0.994,0.812,granii,granii,TRUE,granii,TRUE,granii,TRUE
Coscinodiscus _granii,ID00743,ID00744,0.225047723,ID00741,0.454872909,ID00744,0.853617403,0.988,0.684,0.724,granii,granii,TRUE,granii,TRUE,granii,TRUE
Coscinodiscus _granii,ID00744,ID00743,0.225047723,ID00479,0.486229534,ID00743,0.853617403,0.828,0.494,0.526,granii,granii,TRUE,granii,TRUE,radiatus,FALSE
Coscinodiscus _granii,ID00745,ID00736,0.224444681,ID00736,0.586870407,ID00718,0.958473169,1,1,0.728,granii,granii,TRUE,granii,TRUE,granii,TRUE
Coscinodiscus _granii,ID00746,ID00737,0.237752659,ID00737,0.567883633,ID00739,0.934516519,1,1,0.68,granii,granii,TRUE,granii,TRUE,granii,TRUE
Coscinodiscus _granii,ID00714,ID00718,0.095066149,ID00764,0.403398406,ID00764,0.913346551,0.922,0.592,0.624,granii,wailesii,FALSE,granii,TRUE,wailesii,FALSE
Coscinodiscus _granii,ID00715,ID00718,0.253861417,ID00717,0.590681769,ID00718,0.966289993,1,1,0.658,granii,granii,TRUE,granii,TRUE,granii,TRUE
Coscinodiscus _granii,ID00716,ID00720,0.30510456,ID00720,0.588326652,ID00721,0.937720577,1,1,0.736,granii,granii,TRUE,granii,TRUE,granii,TRUE
Coscinodiscus _granii,ID00717,ID00718,0.301086725,ID00718,0.699404201,ID00718,0.971846657,1,1,0.74,granii,granii,TRUE,granii,TRUE,granii,TRUE
Coscinodiscus _granii,ID00718,ID00717,0.301086725,ID00717,0.699404201,ID00717,0.971846657,1,0.998,0.612,granii,granii,TRUE,granii,TRUE,granii,TRUE
Coscinodiscus _granii,ID00719,ID00479,0.310560402,ID00479,0.641445144,ID00722,0.943108426,0.998,0.706,0.532,granii,granii,TRUE,radiatus,FALSE,radiatus,FALSE
Coscinodiscus _granii,ID00720,ID00716,0.30510456,ID00716,0.588326652,ID00715,0.91708391,1,1,0.782,granii,granii,TRUE,granii,TRUE,granii,TRUE
Coscinodiscus _granii,ID00721,ID00734,0.192735986,ID00716,0.55751726,ID00716,0.937720577,0.924,1,0.884,granii,granii,TRUE,granii,TRUE,granii,TRUE
Coscinodiscus _granii,ID00722,ID00729,0.298776123,ID00719,0.616407533,ID00719,0.943108426,0.974,0.99,0.852,granii,granii,TRUE,granii,TRUE,granii,TRUE
Coscinodiscus _granii,ID00723,ID00477,0.197057183,ID00476,0.5127515,ID00476,0.925569805,0.562,0.856,0.464,granii,radiatus,FALSE,radiatus,FALSE,radiatus,FALSE
Coscinodiscus _granii,ID00724,ID00453,0.246595207,ID00720,0.560219122,ID00720,0.902441123,0.94,0.95,0.71,granii,granii,TRUE,diadema,FALSE,granii,TRUE
Coscinodiscus _granii,ID00725,ID00726,0.337502752,ID00726,0.656104272,ID00726,0.938490347,1,1,0.762,granii,granii,TRUE,granii,TRUE,granii,TRUE
Coscinodiscus _granii,ID00726,ID00725,0.337502752,ID00725,0.656104272,ID00725,0.938490347,1,1,0.67,granii,granii,TRUE,granii,TRUE,granii,TRUE
Coscinodiscus _granii,ID00727,ID00730,0.2740289,ID00728,0.563660158,ID00730,0.909544817,1,1,0.87,granii,granii,TRUE,granii,TRUE,granii,TRUE
Coscinodiscus _granii,ID00728,ID00730,0.28339539,ID00730,0.601855647,ID00730,0.930105752,1,1,0.946,granii,granii,TRUE,granii,TRUE,granii,TRUE
Coscinodiscus _granii,ID00729,ID00725,0.30370963,ID00479,0.599950452,ID00479,0.908574958,0.996,0.576,0.514,granii,radiatus,FALSE,granii,TRUE,radiatus,FALSE
Coscinodiscus _granii,ID00730,ID00728,0.28339539,ID00728,0.601855647,ID00728,0.930105752,1,1,0.936,granii,granii,TRUE,granii,TRUE,granii,TRUE
Coscinodiscus _granii,ID00731,ID00481,0.269633471,ID00481,0.530525579,ID00481,0.794823614,1,0.998,0.796,granii,radiatus,FALSE,radiatus,FALSE,radiatus,FALSE
Coscinodiscus _granii,ID00732,ID00733,0.347059439,ID00733,0.6604476,ID00733,0.946389809,1,1,0.716,granii,granii,TRUE,granii,TRUE,granii,TRUE
Coscinodiscus _granii,ID00733,ID00732,0.347059439,ID00732,0.6604476,ID00732,0.946389809,1,1,0.694,granii,granii,TRUE,granii,TRUE,granii,TRUE
Coscinodiscus _radiatus,ID00017,ID00048,0.192634105,ID00018,0.601505759,ID00018,0.902308454,0.672,0.972,0.66,radiatus,radiatus,TRUE,granii,FALSE,radiatus,TRUE
Coscinodiscus _radiatus,ID00018,ID00019,0.21374272,ID00049,0.612443473,ID00049,0.948014564,0.54,0.604,0.592,radiatus,granii,FALSE,radiatus,TRUE,granii,FALSE
Coscinodiscus _radiatus,ID00019,ID00020,0.273475702,ID00020,0.682847486,ID00049,0.976600562,0.998,0.516,0.478,radiatus,granii,FALSE,radiatus,TRUE,radiatus,TRUE
Coscinodiscus _radiatus,ID00020,ID00019,0.273475702,ID00019,0.682847486,ID00019,0.96173266,1,1,0.578,radiatus,radiatus,TRUE,radiatus,TRUE,radiatus,TRUE
Coscinodiscus _radiatus,ID00473,ID00474,0.357330509,ID00474,0.694791354,ID00474,0.985534223,1,1,0.548,radiatus,radiatus,TRUE,radiatus,TRUE,radiatus,TRUE
Coscinodiscus _radiatus,ID00474,ID00473,0.357373586,ID00473,0.694801365,ID00473,0.985534269,1,1,0.61,radiatus,radiatus,TRUE,radiatus,TRUE,radiatus,TRUE
Coscinodiscus _radiatus,ID00475,ID00476,0.312739539,ID00476,0.670124161,ID00476,0.961961578,1,1,0.714,radiatus,radiatus,TRUE,radiatus,TRUE,radiatus,TRUE
Coscinodiscus _radiatus,ID00476,ID00475,0.312739539,ID00475,0.670124161,ID00475,0.961961578,1,0.996,0.748,radiatus,radiatus,TRUE,radiatus,TRUE,radiatus,TRUE
Coscinodiscus _radiatus,ID00477,ID00478,0.304832912,ID00476,0.620456275,ID00736,0.934030201,1,0.984,0.262,radiatus,granii,FALSE,radiatus,TRUE,radiatus,TRUE
Coscinodiscus _radiatus,ID00478,ID00479,0.322619102,ID00479,0.706243149,ID00479,0.956176025,0.928,1,0.668,radiatus,radiatus,TRUE,radiatus,TRUE,radiatus,TRUE
Coscinodiscus _radiatus,ID00479,ID00478,0.322619102,ID00478,0.706243149,ID00478,0.956176025,0.838,0.984,0.544,radiatus,radiatus,TRUE,radiatus,TRUE,radiatus,TRUE
Coscinodiscus _radiatus,ID00480,ID00477,0.256315985,ID00725,0.529820852,ID00726,0.885357209,1,0.516,0.192,radiatus,granii,FALSE,radiatus,TRUE,granii,FALSE
Coscinodiscus _radiatus,ID00481,ID00485,0.273629606,ID00731,0.530525579,ID00731,0.794823614,0.628,0.552,0.348,radiatus,granii,FALSE,radiatus,TRUE,granii,FALSE
Coscinodiscus _radiatus,ID00482,ID00484,0.294074161,ID00484,0.636990892,ID00484,0.940810144,1,1,0.946,radiatus,radiatus,TRUE,radiatus,TRUE,radiatus,TRUE
Coscinodiscus _radiatus,ID00483,ID00482,0.26372167,ID00480,0.511446986,ID00480,0.80844599,1,1,0.704,radiatus,radiatus,TRUE,radiatus,TRUE,radiatus,TRUE
Coscinodiscus _radiatus,ID00484,ID00482,0.294625353,ID00482,0.637593791,ID00482,0.940893282,1,1,0.904,radiatus,radiatus,TRUE,radiatus,TRUE,radiatus,TRUE
Coscinodiscus _radiatus,ID00485,ID00486,0.296458389,ID00486,0.610122802,ID00486,0.884240881,1,0.994,0.858,radiatus,radiatus,TRUE,radiatus,TRUE,radiatus,TRUE
Coscinodiscus _radiatus,ID00486,ID00485,0.296458389,ID00485,0.610122802,ID00485,0.884240881,1,1,0.936,radiatus,radiatus,TRUE,radiatus,TRUE,radiatus,TRUE
Coscinodiscus _wailesii,ID00004,ID00007,0.203497967,ID00481,0.396944224,ID00481,0.716882642,0.794,0.446,0.548,wailesii,radiatus,FALSE,wailesii,TRUE,radiatus,FALSE
Coscinodiscus _wailesii,ID00005,ID00007,0.193061363,ID00007,0.419707044,ID00007,0.824958975,0.982,0.856,0.598,wailesii,wailesii,TRUE,wailesii,TRUE,wailesii,TRUE
Coscinodiscus _wailesii,ID00006,ID00004,0.130501199,ID00007,0.403741649,ID00005,0.661347961,0.97,0.864,0.658,wailesii,wailesii,TRUE,wailesii,TRUE,wailesii,TRUE
Coscinodiscus _wailesii,ID00007,ID00004,0.203497967,ID00005,0.419707044,ID00005,0.824958975,0.998,0.984,0.768,wailesii,wailesii,TRUE,wailesii,TRUE,wailesii,TRUE
Coscinodiscus _wailesii,ID00762,ID00477,0.185935764,ID00477,0.55012074,ID00718,0.898795143,1,0.844,0.334,wailesii,granii,FALSE,radiatus,FALSE,radiatus,FALSE
Coscinodiscus _wailesii,ID00763,ID00768,0.295000187,ID00764,0.648535215,ID00764,0.973051388,1,1,0.94,wailesii,wailesii,TRUE,wailesii,TRUE,wailesii,TRUE
Coscinodiscus _wailesii,ID00764,ID00763,0.259893082,ID00763,0.648531461,ID00763,0.973051395,1,1,0.768,wailesii,wailesii,TRUE,wailesii,TRUE,wailesii,TRUE
Coscinodiscus _wailesii,ID00765,ID00766,0.248069665,ID00766,0.592932369,ID00766,0.922067449,1,1,0.95,wailesii,wailesii,TRUE,wailesii,TRUE,wailesii,TRUE
Coscinodiscus _wailesii,ID00766,ID00765,0.247977335,ID00765,0.5929089,ID00770,0.926378293,1,1,0.922,wailesii,wailesii,TRUE,wailesii,TRUE,wailesii,TRUE
Coscinodiscus _wailesii,ID00767,ID00768,0.320643089,ID00768,0.682164919,ID00768,0.963517125,1,1,0.976,wailesii,wailesii,TRUE,wailesii,TRUE,wailesii,TRUE
Coscinodiscus _wailesii,ID00768,ID00767,0.320674948,ID00767,0.682175882,ID00767,0.963517163,1,1,0.994,wailesii,wailesii,TRUE,wailesii,TRUE,wailesii,TRUE
Coscinodiscus _wailesii,ID00769,ID00766,0.212958413,ID00770,0.563124848,ID00766,0.925222654,1,0.998,0.896,wailesii,wailesii,TRUE,wailesii,TRUE,wailesii,TRUE
Coscinodiscus _wailesii,ID00770,ID00768,0.239265214,ID00769,0.563124848,ID00766,0.926378256,1,1,0.988,wailesii,wailesii,TRUE,wailesii,TRUE,wailesii,TRUE
Coscinodiscus _wailesii,ID00771,ID00767,0.174103636,ID00767,0.388690473,ID00475,0.762045033,1,0.856,0.708,wailesii,radiatus,FALSE,wailesii,TRUE,wailesii,TRUE
Thalassiosira _punctigera,ID00418,ID00424,0.213891836,ID00419,0.478155498,ID00424,0.763716138,1,1,0.962,punctigera,punctigera,TRUE,punctigera,TRUE,punctigera,TRUE
Thalassiosira _punctigera,ID00419,ID00427,0.251311783,ID00427,0.490128762,ID00427,0.788757683,0.998,1,1,punctigera,punctigera,TRUE,punctigera,TRUE,punctigera,TRUE
Thalassiosira _punctigera,ID00420,ID00425,0.28663223,ID00425,0.647085477,ID00425,0.935084329,0.994,0.978,0.752,punctigera,punctigera,TRUE,punctigera,TRUE,punctigera,TRUE
Thalassiosira _punctigera,ID00421,ID00420,0.272288362,ID00420,0.613796241,ID00420,0.926355015,1,1,0.884,punctigera,punctigera,TRUE,punctigera,TRUE,punctigera,TRUE
Thalassiosira _punctigera,ID00422,ID00423,0.196549265,ID00423,0.457791393,ID00423,0.794336052,1,0.978,0.892,punctigera,punctigera,TRUE,punctigera,TRUE,punctigera,TRUE
Thalassiosira _punctigera,ID00423,ID00424,0.24415958,ID00424,0.643491933,ID00424,0.925252266,1,1,0.966,punctigera,punctigera,TRUE,punctigera,TRUE,punctigera,TRUE
Thalassiosira _punctigera,ID00424,ID00427,0.340628756,ID00427,0.654918147,ID00427,0.929859585,1,1,0.97,punctigera,punctigera,TRUE,punctigera,TRUE,punctigera,TRUE
Thalassiosira _punctigera,ID00425,ID00420,0.28663223,ID00420,0.647085477,ID00420,0.935084329,0.996,0.956,0.612,punctigera,punctigera,TRUE,punctigera,TRUE,punctigera,TRUE
Thalassiosira _punctigera,ID00426,ID00425,0.206095061,ID00422,0.398719135,ID00422,0.791746573,0.996,0.904,0.91,punctigera,punctigera,TRUE,punctigera,TRUE,punctigera,TRUE
Thalassiosira _punctigera,ID00427,ID00424,0.340628756,ID00424,0.654918147,ID00424,0.929859585,1,1,0.928,punctigera,punctigera,TRUE,punctigera,TRUE,punctigera,TRUE
Thalassiosira _punctigera,ID00428,ID00421,0.199860155,ID00421,0.542272008,ID00425,0.865826227,1,1,0.81,punctigera,punctigera,TRUE,punctigera,TRUE,punctigera,TRUE
