real.identity,ID,sample.eu,sample.eu.val,sample.ieu,sample.ieu.val,sample.cos,sample.cos.val,bt.genus.eu.score,bt.genus.ieu.score,bt.genus.cos.score,reference,genus.cos,hits.cos,genus.eu,hits.eu,genus.ieu,hits.ieu
Ceratium_sp.,ID00693,ID00710,0.218766682,ID00710,0.499928205,ID00715,0.877033224,0.76,0.614,0.552,Ceratium,Coscinodiscus ,FALSE,Ceratium,TRUE,Ceratium,TRUE
Ceratium_sp.,ID00694,ID00696,0.216569201,ID00696,0.663871,ID00700,0.978562193,0.998,0.994,0.974,Ceratium,Ceratium,TRUE,Ceratium,TRUE,Ceratium,TRUE
Ceratium_sp.,ID00695,ID00696,0.184963945,ID00696,0.608684333,ID00694,0.969895755,0.998,0.992,0.958,Ceratium,Ceratium,TRUE,Ceratium,TRUE,Ceratium,TRUE
Ceratium_sp.,ID00696,ID00712,0.234758314,ID00712,0.70122491,ID00700,0.980912378,1,1,0.984,Ceratium,Ceratium,TRUE,Ceratium,TRUE,Ceratium,TRUE
Ceratium_sp.,ID00697,ID00708,0.295300815,ID00700,0.52945064,ID00694,0.90918021,1,1,0.958,Ceratium,Ceratium,TRUE,Ceratium,TRUE,Ceratium,TRUE
Ceratium_sp.,ID00698,ID00219,0.201040209,ID00720,0.483431241,ID00720,0.840739667,0.836,0.724,0.79,Ceratium,Coscinodiscus ,FALSE,Ceratium,TRUE,Coscinodiscus ,FALSE
Ceratium_sp.,ID00699,ID00711,0.251866552,ID00711,0.503600952,ID00711,0.805118091,1,0.98,0.836,Ceratium,Ceratium,TRUE,Ceratium,TRUE,Ceratium,TRUE
Ceratium_sp.,ID00700,ID00707,0.264130147,ID00696,0.687648505,ID00696,0.980912378,1,1,1,Ceratium,Ceratium,TRUE,Ceratium,TRUE,Ceratium,TRUE
Ceratium_sp.,ID00701,ID00704,0.266855603,ID00704,0.492003465,ID00713,0.889949161,1,0.998,0.666,Ceratium,Ceratium,TRUE,Ceratium,TRUE,Ceratium,TRUE
Ceratium_sp.,ID00702,ID00216,0.094694835,ID00713,0.35818198,ID00472,0.732248735,0.768,0.68,0.152,Ceratium,Chaetoceros,FALSE,Ceratium,TRUE,Ceratium,TRUE
Ceratium_sp.,ID00703,ID00700,0.241699067,ID00700,0.678796619,ID00700,0.976917941,1,1,0.998,Ceratium,Ceratium,TRUE,Ceratium,TRUE,Ceratium,TRUE
Ceratium_sp.,ID00704,ID00701,0.266855603,ID00701,0.492003465,ID00701,0.776388334,1,0.998,0.324,Ceratium,Ceratium,TRUE,Ceratium,TRUE,Ceratium,TRUE
Ceratium_sp.,ID00705,ID00721,0.142440765,ID00691,0.552610701,ID00691,0.909227055,0.398,0.898,0.798,Ceratium,Ceratium,TRUE,Coscinodiscus ,FALSE,Ceratium,TRUE
Ceratium_sp.,ID00706,ID00705,0.132772795,ID00703,0.430706221,ID00695,0.88300909,1,1,0.978,Ceratium,Ceratium,TRUE,Ceratium,TRUE,Ceratium,TRUE
Ceratium_sp.,ID00707,ID00700,0.264130147,ID00712,0.660191782,ID00712,0.972769545,1,1,0.982,Ceratium,Ceratium,TRUE,Ceratium,TRUE,Ceratium,TRUE
Ceratium_sp.,ID00708,ID00697,0.295300811,ID00693,0.47334558,ID00718,0.855565517,1,0.912,0.598,Ceratium,Coscinodiscus ,FALSE,Ceratium,TRUE,Ceratium,TRUE
Ceratium_sp.,ID00709,ID00697,0.213461834,ID00692,0.610264877,ID00692,0.961554292,1,1,0.99,Ceratium,Ceratium,TRUE,Ceratium,TRUE,Ceratium,TRUE
Ceratium_sp.,ID00710,ID00708,0.244696024,ID00693,0.499928205,ID00709,0.859142501,1,1,0.898,Ceratium,Ceratium,TRUE,Ceratium,TRUE,Ceratium,TRUE
Ceratium_sp.,ID00711,ID00699,0.251866552,ID00699,0.503600952,ID00699,0.805118091,1,1,0.976,Ceratium,Ceratium,TRUE,Ceratium,TRUE,Ceratium,TRUE
Ceratium_sp.,ID00712,ID00696,0.234758314,ID00696,0.70122491,ID00707,0.972769545,1,1,1,Ceratium,Ceratium,TRUE,Ceratium,TRUE,Ceratium,TRUE
Ceratium_sp.,ID00713,ID00701,0.219529112,ID00701,0.484148245,ID00701,0.889949161,1,0.976,0.538,Ceratium,Ceratium,TRUE,Ceratium,TRUE,Ceratium,TRUE
Chaetoceros_cf. wighamii,ID00243,ID00081,0.249812344,ID00081,0.580708149,ID00249,0.906844924,0.856,0.458,0.616,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_cf. wighamii,ID00244,ID00246,0.357055876,ID00246,0.682024449,ID00246,0.892133024,1,1,0.994,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_cf. wighamii,ID00245,ID00246,0.336105284,ID00246,0.636433359,ID00246,0.901586514,1,1,0.976,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_cf. wighamii,ID00246,ID00244,0.357055876,ID00244,0.682024449,ID00245,0.901586514,1,1,1,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_cf. wighamii,ID00247,ID00340,0.355995781,ID00340,0.782970641,ID00340,0.987739048,0.984,1,0.494,Chaetoceros,Guinardia ,FALSE,Guinardia ,FALSE,Guinardia ,FALSE
Chaetoceros_cf. wighamii,ID00248,ID00249,0.206767127,ID00320,0.596521045,ID00247,0.939546732,0.986,0.488,0.638,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Thalassiosira ,FALSE
Chaetoceros_cf. wighamii,ID00249,ID00251,0.342376126,ID00251,0.667408648,ID00251,0.949283141,0.998,0.728,0.828,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_cf. wighamii,ID00250,ID00246,0.168581522,ID00244,0.542293417,ID00244,0.869548261,1,1,0.99,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_cf. wighamii,ID00251,ID00249,0.342376126,ID00249,0.667408648,ID00249,0.949283141,1,0.984,0.954,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_diadema,ID00440,ID00441,0.385330757,ID00441,0.677192258,ID00443,0.961643129,1,0.936,0.456,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_diadema,ID00441,ID00440,0.385330757,ID00440,0.677192258,ID00440,0.945753465,1,0.922,0.522,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_diadema,ID00442,ID00443,0.343315714,ID00443,0.636763876,ID00443,0.89486986,1,0.988,0.374,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_diadema,ID00443,ID00442,0.343315714,ID00440,0.675341013,ID00440,0.961643129,0.998,0.956,0.428,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_diadema,ID00444,ID00441,0.325618404,ID00445,0.655810714,ID00445,0.939147473,1,1,0.492,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_diadema,ID00445,ID00441,0.336343464,ID00444,0.655810714,ID00444,0.939147473,0.982,0.826,0.444,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_diadema,ID00446,ID00445,0.291381396,ID00503,0.608645936,ID00503,0.908674003,0.55,0.546,0.212,Chaetoceros,Ditylum ,FALSE,Chaetoceros,TRUE,Ditylum ,FALSE
Chaetoceros_diadema,ID00447,ID00441,0.285675843,ID00450,0.545310609,ID00449,0.887824723,0.998,0.98,0.524,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_diadema,ID00448,ID00449,0.349731846,ID00449,0.6942242,ID00449,0.94313739,1,1,0.61,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_diadema,ID00449,ID00448,0.349731846,ID00448,0.6942242,ID00448,0.94313739,1,1,0.554,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_diadema,ID00450,ID00449,0.275335872,ID00444,0.557286027,ID00449,0.908384126,0.858,0.72,0.416,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_diadema,ID00451,ID00445,0.282581686,ID00449,0.595667877,ID00449,0.898181052,1,0.982,0.464,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_diadema,ID00452,ID00453,0.364318159,ID00453,0.612927184,ID00453,0.892238801,1,0.998,0.534,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_diadema,ID00453,ID00452,0.364318159,ID00452,0.612927184,ID00452,0.892238801,1,0.998,0.462,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_diadema,ID00454,ID00494,0.15810473,ID00727,0.458497929,ID00727,0.807058699,0.516,0.98,0.644,Chaetoceros,Coscinodiscus ,FALSE,Ditylum ,FALSE,Coscinodiscus ,FALSE
Chaetoceros_diadema,ID00455,ID00507,0.296758155,ID00440,0.624384057,ID00440,0.909429148,0.77,0.766,0.394,Chaetoceros,Chaetoceros,TRUE,Rhizosolenia,FALSE,Chaetoceros,TRUE
Chaetoceros_didymus,ID00069,ID00070,0.354961504,ID00070,0.772478551,ID00070,0.972496843,1,0.984,0.594,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_didymus,ID00070,ID00069,0.354961504,ID00069,0.772478551,ID00308,0.978033024,1,0.72,0.408,Chaetoceros,Guinardia ,FALSE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_didymus,ID00071,ID00072,0.23875695,ID00072,0.681538455,ID00072,0.958268338,1,1,0.654,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_didymus,ID00072,ID00069,0.287258631,ID00069,0.693344065,ID00071,0.958268338,1,0.982,0.504,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_didymus,ID00073,ID00077,0.40743174,ID00076,0.765818313,ID00076,0.974007719,1,1,0.856,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_didymus,ID00074,ID00077,0.473096095,ID00077,0.783291592,ID00077,0.979007293,1,1,0.78,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_didymus,ID00075,ID00077,0.299306333,ID00078,0.609250626,ID00078,0.931559116,1,1,0.868,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_didymus,ID00076,ID00073,0.388771771,ID00073,0.765818313,ID00073,0.974007719,1,1,0.794,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_didymus,ID00077,ID00074,0.473096095,ID00074,0.783291592,ID00074,0.979007293,1,1,0.798,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_didymus,ID00078,ID00076,0.326346305,ID00074,0.668504221,ID00075,0.931559116,1,0.998,0.792,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_didymus,ID00079,ID00247,0.171852703,ID00249,0.43314065,ID00249,0.708257729,0.762,0.676,0.816,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_didymus,ID00080,ID00173,0.187314257,ID00173,0.501815948,ID00173,0.949025908,1,1,0.706,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_didymus,ID00081,ID00082,0.275613792,ID00082,0.650588778,ID00369,0.940738909,0.8,0.62,0.498,Chaetoceros,Guinardia ,FALSE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_didymus,ID00082,ID00081,0.275613792,ID00081,0.650588778,ID00081,0.908345236,0.694,0.96,0.47,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_didymus,ID00083,ID00082,0.210678647,ID00175,0.527456348,ID00085,0.937517262,1,0.992,0.702,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_didymus,ID00084,ID00085,0.321621853,ID00085,0.68881101,ID00085,0.980798857,1,1,0.824,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_didymus,ID00085,ID00084,0.321621853,ID00084,0.68881101,ID00084,0.980798857,1,1,0.736,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00127,ID00130,0.41697573,ID00130,0.719402021,ID00130,0.95691854,1,0.998,0.826,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00128,ID00130,0.39300606,ID00137,0.690075789,ID00137,0.955342829,1,1,0.91,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00129,ID00137,0.351031683,ID00131,0.641928219,ID00131,0.906445291,1,1,0.848,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00130,ID00127,0.41697573,ID00127,0.719402021,ID00127,0.95691854,1,1,0.914,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00131,ID00127,0.366215106,ID00137,0.651637836,ID00137,0.917470113,1,1,0.84,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00132,ID00136,0.335160347,ID00128,0.661593477,ID00071,0.904757118,1,1,0.8,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00133,ID00136,0.218662262,ID00137,0.548382423,ID00137,0.868992123,1,1,0.93,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00134,ID00135,0.180337917,ID00135,0.468988974,ID00135,0.826111446,1,0.986,0.762,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00135,ID00131,0.245994365,ID00131,0.541382801,ID00134,0.826111446,1,1,0.914,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00136,ID00130,0.345538049,ID00130,0.650398536,ID00130,0.914009693,1,1,0.884,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00137,ID00127,0.383821189,ID00127,0.69394452,ID00128,0.955342829,1,0.998,0.86,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00138,ID00143,0.366951353,ID00143,0.707299763,ID00143,0.961912962,1,1,0.972,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00139,ID00138,0.345853248,ID00138,0.633530484,ID00147,0.899813971,1,1,0.942,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00140,ID00142,0.356502209,ID00147,0.648399596,ID00147,0.906851632,1,1,0.922,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00141,ID00144,0.352433454,ID00144,0.734556452,ID00144,0.956319116,0.998,0.998,0.698,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00142,ID00145,0.385994486,ID00145,0.702813909,ID00145,0.95881375,1,1,0.976,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00143,ID00146,0.420721978,ID00146,0.729456641,ID00138,0.961912962,1,1,0.94,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00144,ID00141,0.352433454,ID00141,0.734556452,ID00141,0.956319116,0.996,0.992,0.724,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00145,ID00142,0.385994486,ID00142,0.702813909,ID00142,0.95881375,1,1,0.93,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00146,ID00143,0.420721978,ID00143,0.729456641,ID00143,0.953581186,1,1,0.912,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00147,ID00142,0.333184206,ID00140,0.648399596,ID00140,0.906851632,1,1,0.882,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00148,ID00141,0.144088588,ID00174,0.477118381,ID00174,0.901194864,0.978,0.948,0.556,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00149,ID00426,0.157976248,ID00426,0.342218441,ID00302,0.604687364,0.894,0.588,0.518,Chaetoceros,Rhizosolenia,FALSE,Thalassiosira ,FALSE,Thalassiosira ,FALSE
Chaetoceros_sp.,ID00150,ID00006,0.060188393,ID00771,0.134945838,ID00006,0.237133034,0.994,0.992,0.972,Chaetoceros,Coscinodiscus ,FALSE,Coscinodiscus ,FALSE,Coscinodiscus ,FALSE
Chaetoceros_sp.,ID00151,ID00386,0.078234014,ID00148,0.308987878,ID00080,0.825735372,0.52,0.886,0.684,Chaetoceros,Chaetoceros,TRUE,Lauderia,FALSE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00152,ID00127,0.151860606,ID00308,0.547546782,ID00308,0.909809625,0.732,0.438,0.408,Chaetoceros,Guinardia ,FALSE,Chaetoceros,TRUE,Guinardia ,FALSE
Chaetoceros_sp.,ID00167,ID00169,0.233670782,ID00169,0.456550166,ID00169,0.726094187,1,0.842,0.654,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00168,ID00169,0.37899243,ID00169,0.721166471,ID00169,0.934020047,1,1,0.98,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00169,ID00168,0.37899243,ID00168,0.721166471,ID00170,0.948579459,1,1,0.932,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00170,ID00169,0.306348469,ID00168,0.650724746,ID00169,0.948579459,1,1,0.978,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00171,ID00169,0.260463757,ID00169,0.550751777,ID00170,0.854741381,1,0.976,0.664,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00172,ID00175,0.347706903,ID00175,0.658456361,ID00175,0.937510602,1,1,0.956,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00173,ID00174,0.1930497,ID00084,0.556230831,ID00084,0.96331629,1,1,0.878,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00174,ID00175,0.326782959,ID00175,0.680837845,ID00175,0.966882605,1,1,0.796,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00175,ID00172,0.347706903,ID00174,0.680837845,ID00174,0.966882605,1,1,0.866,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00176,ID00178,0.319565381,ID00181,0.605168506,ID00181,0.884909607,1,1,0.954,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00177,ID00180,0.359781507,ID00179,0.683015657,ID00179,0.954483076,1,1,0.978,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00178,ID00180,0.385233969,ID00181,0.692763313,ID00183,0.908664768,1,1,0.852,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00179,ID00181,0.393249973,ID00181,0.695243529,ID00177,0.954483076,1,1,0.962,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00180,ID00178,0.385233969,ID00179,0.685982266,ID00181,0.943775539,1,1,0.97,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00181,ID00179,0.393249973,ID00179,0.695243529,ID00180,0.943775539,1,1,0.958,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00182,ID00183,0.289707451,ID00183,0.603223954,ID00183,0.862090714,1,1,0.972,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00183,ID00181,0.352447513,ID00181,0.669102077,ID00179,0.925100052,1,1,0.948,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00184,ID00182,0.268996325,ID00182,0.518865251,ID00182,0.824695736,1,1,0.982,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00185,ID00117,0.269367172,ID00114,0.515184313,ID00303,0.840222596,0.99,0.86,0.126,Chaetoceros,Rhizosolenia,FALSE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00113,ID00118,0.337448583,ID00118,0.725818667,ID00118,0.966978189,0.996,0.928,0.604,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00114,ID00117,0.368416309,ID00119,0.709915978,ID00117,0.966972399,1,1,0.89,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00115,ID00116,0.35956836,ID00116,0.721648306,ID00116,0.974771919,1,1,0.762,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00116,ID00115,0.35956836,ID00115,0.721648306,ID00115,0.974771919,1,1,0.69,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
