"m.z","int"
103,8
104,24
112,28
114,24
117,27
118,21
122,13
123,17
125,17
126,18
128,23
130,30
131,104
132,16
136,6
137,42
138,41
140,8
143,7
145,9
147,32
150,32
151,16
153,6
154,29
155,32
156,101
157,18
158,6
159,20
160,7
162,7
163,10
164,20
165,7
172,30
173,27
174,34
178,33
180,24
181,13
183,21
184,42
185,12
188,17
190,7
192,21
193,6
195,6
196,9
198,6
200,15
202,36
206,16
209,32
212,20
214,34
216,7
224,30
226,50
228,11
230,20
238,18
240,22
242,32
248,10
252,11
253,6
255,13
256,28
258,7
259,7
268,9
270,17
271,21
284,57
285,18
287,6
300,52
302,13
658,9
659,11
694,7
738,97
739,24
748,16
749,10
754,9
764,70
765,17
766,48
767,202
768,16
786,39
787,8
792,65
793,13
801,19
802,11
804,65
805,33
806,16
808,10
809,6
812,9
814,15
858,114
859,41
