"","real.identity","ID","sample.eu","sample.eu.val","sample.ieu","sample.ieu.val","sample.cos","sample.cos.val","bt.genus.eu.score","bt.genus.ieu.score","bt.genus.cos.score","reference","genus.cos","hits.cos","genus.eu","hits.eu","genus.ieu","hits.ieu"
"48","Chaetoceros_cf. wighamii","ID00249","ID00251",0.442539246584675,"ID00251",0.700761383080864,"ID00251",0.951190592575333,1,0.83,0.69,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"49","Chaetoceros_cf. wighamii","ID00250","ID00246",0.222267127280068,"ID00246",0.621268663520326,"ID00246",0.86300111896996,0.952,0.996,0.85,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"50","Chaetoceros_cf. wighamii","ID00251","ID00249",0.442539246584675,"ID00249",0.700761383080864,"ID00249",0.951190592575333,1,0.962,0.886,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"51","Chaetoceros_diadema","ID00440","ID00441",0.44578199702041,"ID00443",0.716990441439894,"ID00443",0.963800120567696,0.944,0.926,0.416,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"52","Chaetoceros_diadema","ID00441","ID00444",0.45376553439738,"ID00440",0.713827623035356,"ID00440",0.952018446011432,1,0.848,0.44,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"53","Chaetoceros_diadema","ID00442","ID00443",0.468610306980374,"ID00443",0.667629775380553,"ID00443",0.903259256575575,0.966,0.786,0.412,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"54","Chaetoceros_diadema","ID00443","ID00442",0.468610306980374,"ID00440",0.716990441439894,"ID00440",0.963800120567696,0.994,0.862,0.404,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"55","Chaetoceros_diadema","ID00444","ID00441",0.45376553439738,"ID00441",0.705787686988773,"ID00445",0.936910047669856,0.998,1,0.466,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"56","Chaetoceros_diadema","ID00445","ID00441",0.422160765690639,"ID00444",0.689244335870772,"ID00444",0.936910047669856,0.978,0.86,0.454,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"57","Chaetoceros_diadema","ID00446","ID00503",0.381166380089054,"ID00503",0.646763608380251,"ID00761",0.89693936525207,0.716,0.58,0.266,"Chaetoceros","Coscinodiscus ",FALSE,"Ditylum ",FALSE,"Ditylum ",FALSE
"58","Chaetoceros_diadema","ID00447","ID00448",0.359158458201139,"ID00450",0.624267284618751,"ID00449",0.901901488247177,0.972,0.928,0.458,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"59","Chaetoceros_diadema","ID00448","ID00449",0.452950801204858,"ID00449",0.739107530848174,"ID00449",0.953202902182683,1,1,0.618,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"60","Chaetoceros_diadema","ID00449","ID00448",0.452950801204858,"ID00448",0.739107530848174,"ID00448",0.953202902182683,1,1,0.582,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"61","Chaetoceros_diadema","ID00450","ID00444",0.411756325314462,"ID00447",0.624267284618751,"ID00449",0.914884457343233,0.608,0.738,0.388,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"62","Chaetoceros_diadema","ID00451","ID00448",0.361760715937898,"ID00449",0.6408923334576,"ID00449",0.90960413092602,1,0.962,0.386,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"63","Chaetoceros_diadema","ID00452","ID00453",0.53657148674615,"ID00453",0.713394396580967,"ID00453",0.925726221723803,1,0.966,0.544,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"64","Chaetoceros_diadema","ID00453","ID00452",0.53657148674615,"ID00452",0.713394396580967,"ID00452",0.925726221723803,1,0.992,0.44,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"65","Chaetoceros_diadema","ID00454","ID00727",0.268060186768651,"ID00727",0.556932539034146,"ID00727",0.770065717377124,0.764,0.994,0.658,"Chaetoceros","Coscinodiscus ",FALSE,"Coscinodiscus ",FALSE,"Coscinodiscus ",FALSE
"66","Chaetoceros_diadema","ID00455","ID00507",0.397637779711604,"ID00440",0.668526999044433,"ID00499",0.913469097538028,0.536,0.654,0.45,"Chaetoceros","Ditylum ",FALSE,"Rhizosolenia",FALSE,"Chaetoceros",TRUE
"67","Chaetoceros_didymus","ID00069","ID00070",0.417370570715535,"ID00070",0.781484787606823,"ID00072",0.972526483437164,0.98,0.968,0.598,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"68","Chaetoceros_didymus","ID00070","ID00069",0.417370570715535,"ID00069",0.781484787606823,"ID00069",0.97082250502985,0.986,0.604,0.442,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"69","Chaetoceros_didymus","ID00071","ID00074",0.31136677694798,"ID00072",0.723296608846761,"ID00072",0.966255501624568,0.988,1,0.73,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"70","Chaetoceros_didymus","ID00072","ID00113",0.330981275084509,"ID00069",0.735668146839452,"ID00069",0.972526483437164,0.926,0.968,0.502,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"71","Chaetoceros_didymus","ID00073","ID00077",0.51600449936174,"ID00076",0.801412859959542,"ID00076",0.981814905847082,1,1,0.918,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"72","Chaetoceros_didymus","ID00074","ID00077",0.596138441157889,"ID00077",0.818313116057853,"ID00077",0.988367169574924,1,1,0.822,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"73","Chaetoceros_didymus","ID00075","ID00077",0.383319128774522,"ID00073",0.685414582488781,"ID00078",0.941714363307128,1,1,0.91,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"74","Chaetoceros_didymus","ID00076","ID00073",0.469975587222702,"ID00073",0.801412859959542,"ID00073",0.981814905847082,1,1,0.84,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"75","Chaetoceros_didymus","ID00077","ID00074",0.596138441157889,"ID00074",0.818313116057853,"ID00074",0.988367169574924,1,1,0.838,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"76","Chaetoceros_didymus","ID00078","ID00076",0.417033070902387,"ID00074",0.729680075911965,"ID00076",0.971982899670077,0.998,1,0.916,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"77","Chaetoceros_didymus","ID00079","ID00247",0.242987899517805,"ID00247",0.460030052782032,"ID00247",0.703233548298619,0.75,0.648,0.714,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"78","Chaetoceros_didymus","ID00080","ID00173",0.264991231785174,"ID00173",0.572891106161796,"ID00173",0.949691468614812,0.994,1,0.67,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"79","Chaetoceros_didymus","ID00081","ID00513",0.376566447723823,"ID00082",0.692733768142007,"ID00369",0.936687599374938,0.442,0.638,0.484,"Chaetoceros","Guinardia ",FALSE,"Rhizosolenia",FALSE,"Chaetoceros",TRUE
"80","Chaetoceros_didymus","ID00082","ID00303",0.372710409748569,"ID00081",0.692733768142007,"ID00081",0.91047248918459,0.524,0.97,0.454,"Chaetoceros","Chaetoceros",TRUE,"Rhizosolenia",FALSE,"Chaetoceros",TRUE
"81","Chaetoceros_didymus","ID00083","ID00175",0.307803430708614,"ID00175",0.596072514937322,"ID00085",0.938202851407249,0.844,0.88,0.7,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"82","Chaetoceros_didymus","ID00084","ID00085",0.417858388803606,"ID00085",0.720990629057831,"ID00085",0.980319055032597,1,1,0.848,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"83","Chaetoceros_didymus","ID00085","ID00084",0.417858388803606,"ID00084",0.720990629057831,"ID00084",0.980319055032597,1,1,0.714,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"84","Chaetoceros_sp.","ID00127","ID00130",0.557573247205912,"ID00137",0.78917664847158,"ID00128",0.974056782532364,1,1,0.904,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"85","Chaetoceros_sp.","ID00128","ID00130",0.515372126311264,"ID00130",0.770841781405376,"ID00127",0.974056782532364,1,1,0.9,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"86","Chaetoceros_sp.","ID00129","ID00137",0.431965369040195,"ID00131",0.68222889022473,"ID00131",0.918842597810907,1,1,0.87,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"87","Chaetoceros_sp.","ID00130","ID00127",0.557573247205912,"ID00128",0.770841781405376,"ID00137",0.966460287555282,1,1,0.912,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"88","Chaetoceros_sp.","ID00131","ID00127",0.447105613311029,"ID00137",0.689754637572539,"ID00137",0.937861504041762,1,1,0.896,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"89","Chaetoceros_sp.","ID00132","ID00136",0.479001493655069,"ID00128",0.743056228077266,"ID00136",0.947829472259456,1,1,0.752,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"90","Chaetoceros_sp.","ID00133","ID00136",0.308971859885463,"ID00136",0.633709163732264,"ID00136",0.915166746129437,1,1,0.924,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"91","Chaetoceros_sp.","ID00134","ID00135",0.261061383675935,"ID00135",0.548782183764675,"ID00135",0.887743522750543,0.994,0.958,0.772,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"92","Chaetoceros_sp.","ID00135","ID00131",0.339280808238893,"ID00131",0.609072213434144,"ID00133",0.892400523032791,1,0.96,0.93,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"93","Chaetoceros_sp.","ID00136","ID00132",0.479001493655069,"ID00128",0.752167716580053,"ID00128",0.957278943155008,1,1,0.904,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"94","Chaetoceros_sp.","ID00137","ID00130",0.513390581666802,"ID00127",0.78917664847158,"ID00127",0.973924253563661,1,0.998,0.912,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"95","Chaetoceros_sp.","ID00138","ID00146",0.449547963992262,"ID00143",0.735687378711142,"ID00143",0.964652621088208,1,1,0.946,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"96","Chaetoceros_sp.","ID00139","ID00138",0.436330537038339,"ID00147",0.684267806226772,"ID00147",0.922130469955599,1,1,0.884,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"97","Chaetoceros_sp.","ID00140","ID00142",0.453690218131033,"ID00142",0.697873700606541,"ID00142",0.911939950947059,1,1,0.844,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"98","Chaetoceros_sp.","ID00141","ID00144",0.461971533747496,"ID00144",0.76938058406623,"ID00144",0.963414933050168,1,0.998,0.716,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"99","Chaetoceros_sp.","ID00142","ID00145",0.478811362866214,"ID00145",0.736277299375025,"ID00145",0.943077521020162,1,1,0.882,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"100","Chaetoceros_sp.","ID00143","ID00146",0.499690704133156,"ID00146",0.74642111866033,"ID00138",0.964652621088208,1,1,0.92,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"101","Chaetoceros_sp.","ID00144","ID00141",0.461971533747496,"ID00141",0.76938058406623,"ID00141",0.963414933050168,0.982,0.998,0.628,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"102","Chaetoceros_sp.","ID00145","ID00142",0.478811362866214,"ID00142",0.736277299375025,"ID00142",0.943077521020162,1,1,0.912,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"103","Chaetoceros_sp.","ID00146","ID00143",0.499690704133156,"ID00143",0.74642111866033,"ID00143",0.959713358507124,1,1,0.89,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"104","Chaetoceros_sp.","ID00147","ID00143",0.398412319492843,"ID00139",0.684267806226772,"ID00139",0.922130469955599,1,1,0.774,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"105","Chaetoceros_sp.","ID00148","ID00141",0.208492755926937,"ID00174",0.549517286723146,"ID00174",0.898898100501001,0.71,0.912,0.612,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"106","Chaetoceros_sp.","ID00149","ID00426",0.203322446169946,"ID00426",0.410927765489063,"ID00302",0.647706098518108,0.684,0.478,0.31,"Chaetoceros","Rhizosolenia",FALSE,"Thalassiosira ",FALSE,"Thalassiosira ",FALSE
"107","Chaetoceros_sp.","ID00150","ID00739",0.230362508544143,"ID00006",0.29586784198534,"ID00184",0.456474105474282,0.786,0.618,0.202,"Chaetoceros","Chaetoceros",TRUE,"Coscinodiscus ",FALSE,"Coscinodiscus ",FALSE
"108","Chaetoceros_sp.","ID00151","ID00148",0.131852188335284,"ID00148",0.380872006618526,"ID00148",0.753782940863496,0.952,0.58,0.498,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"109","Chaetoceros_sp.","ID00152","ID00248",0.238491457292674,"ID00248",0.515662468938916,"ID00340",0.709592484424746,0.732,0.678,0.164,"Chaetoceros","Guinardia ",FALSE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"110","Chaetoceros_sp.","ID00167","ID00169",0.305105756339013,"ID00169",0.521372776723889,"ID00168",0.764913540877655,1,0.972,0.706,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"111","Chaetoceros_sp.","ID00168","ID00169",0.462062721163309,"ID00169",0.722599890747103,"ID00169",0.940290808061999,1,1,0.974,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"112","Chaetoceros_sp.","ID00169","ID00168",0.462062721163309,"ID00168",0.722599890747103,"ID00170",0.943425375299098,1,1,0.94,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"113","Chaetoceros_sp.","ID00170","ID00169",0.357982877676889,"ID00168",0.703895780158887,"ID00169",0.943425375299098,1,1,0.952,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"114","Chaetoceros_sp.","ID00171","ID00169",0.348194773576149,"ID00169",0.589702360705692,"ID00170",0.848740730244242,0.998,0.996,0.7,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"115","Chaetoceros_sp.","ID00172","ID00175",0.409182436088889,"ID00175",0.682098400708618,"ID00175",0.937486068734337,1,1,0.918,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
"116","Chaetoceros_sp.","ID00173","ID00174",0.304822973583374,"ID00084",0.598893266690183,"ID00084",0.96148174917389,0.974,1,0.834,"Chaetoceros","Chaetoceros",TRUE,"Chaetoceros",TRUE,"Chaetoceros",TRUE
