"","real.identity","ID","sample.eu","sample.eu.val","sample.ieu","sample.ieu.val","sample.cos","sample.cos.val","bt.species.eu.score","bt.species.ieu.score","bt.species.cos.score","reference","species.cos","hits.cos","species.eu","hits.eu","species.ieu","hits.ieu"
"78","Coscinodiscus _granii","ID00729","ID00725",0.427670830662778,"ID00479",0.637128594122519,"ID00479",0.891689187602419,0.954,0.434,0.4,"granii","radiatus",FALSE,"granii",TRUE,"radiatus",FALSE
"79","Coscinodiscus _granii","ID00730","ID00727",0.433186807634328,"ID00728",0.666335626632779,"ID00728",0.941609468343639,1,1,0.96,"granii","granii",TRUE,"granii",TRUE,"granii",TRUE
"80","Coscinodiscus _granii","ID00731","ID00730",0.409227775142371,"ID00485",0.624233185036248,"ID00485",0.845721491312128,0.774,0.982,0.74,"granii","radiatus",FALSE,"granii",TRUE,"radiatus",FALSE
"81","Coscinodiscus _granii","ID00732","ID00733",0.395959051809728,"ID00733",0.68960909455189,"ID00733",0.948838851224024,1,1,0.612,"granii","granii",TRUE,"granii",TRUE,"granii",TRUE
"82","Coscinodiscus _granii","ID00733","ID00732",0.395959051809728,"ID00732",0.68960909455189,"ID00732",0.948838851224024,1,1,0.598,"granii","granii",TRUE,"granii",TRUE,"granii",TRUE
"83","Coscinodiscus _radiatus","ID00017","ID00048",0.370666781450928,"ID00018",0.63004109397717,"ID00018",0.91487218087202,1,0.56,0.402,"radiatus","radiatus",TRUE,"granii",FALSE,"radiatus",TRUE
"84","Coscinodiscus _radiatus","ID00018","ID00019",0.302244967568622,"ID00049",0.674729050569403,"ID00049",0.952326823883529,0.628,0.844,0.554,"radiatus","granii",FALSE,"radiatus",TRUE,"granii",FALSE
"85","Coscinodiscus _radiatus","ID00019","ID00020",0.40059963508252,"ID00049",0.738316979431146,"ID00049",0.970077818314008,0.938,0.736,0.314,"radiatus","granii",FALSE,"radiatus",TRUE,"granii",FALSE
"86","Coscinodiscus _radiatus","ID00020","ID00019",0.40059963508252,"ID00019",0.714729991359573,"ID00019",0.958119293353743,1,1,0.598,"radiatus","radiatus",TRUE,"radiatus",TRUE,"radiatus",TRUE
"87","Coscinodiscus _radiatus","ID00473","ID00474",0.53930606102137,"ID00474",0.751018802157473,"ID00474",0.984159923260855,1,0.998,0.534,"radiatus","radiatus",TRUE,"radiatus",TRUE,"radiatus",TRUE
"88","Coscinodiscus _radiatus","ID00474","ID00473",0.53930606102137,"ID00473",0.751018802157473,"ID00473",0.984159923260855,1,0.998,0.578,"radiatus","radiatus",TRUE,"radiatus",TRUE,"radiatus",TRUE
"89","Coscinodiscus _radiatus","ID00475","ID00476",0.544422437061486,"ID00476",0.739477975893477,"ID00476",0.962246287083516,1,1,0.742,"radiatus","radiatus",TRUE,"radiatus",TRUE,"radiatus",TRUE
"90","Coscinodiscus _radiatus","ID00476","ID00475",0.544422437061486,"ID00475",0.739477975893477,"ID00475",0.962246287083516,1,0.986,0.782,"radiatus","radiatus",TRUE,"radiatus",TRUE,"radiatus",TRUE
"91","Coscinodiscus _radiatus","ID00477","ID00476",0.491969986623567,"ID00476",0.689423587563292,"ID00476",0.924995006055904,1,0.958,0.708,"radiatus","radiatus",TRUE,"radiatus",TRUE,"radiatus",TRUE
"92","Coscinodiscus _radiatus","ID00478","ID00479",0.47588520866392,"ID00479",0.743961042797613,"ID00479",0.959610458104007,0.714,0.988,0.698,"radiatus","radiatus",TRUE,"radiatus",TRUE,"radiatus",TRUE
"93","Coscinodiscus _radiatus","ID00479","ID00478",0.47588520866392,"ID00478",0.743961042797613,"ID00478",0.959610458104007,0.924,0.986,0.528,"radiatus","radiatus",TRUE,"radiatus",TRUE,"radiatus",TRUE
"94","Coscinodiscus _radiatus","ID00480","ID00482",0.412475419383751,"ID00482",0.603608240504097,"ID00477",0.888312440986448,1,0.504,0.67,"radiatus","radiatus",TRUE,"radiatus",TRUE,"radiatus",TRUE
"95","Coscinodiscus _radiatus","ID00481","ID00485",0.452946727456887,"ID00486",0.595286385061061,"ID00731",0.837046731484896,1,0.622,0.304,"radiatus","granii",FALSE,"radiatus",TRUE,"radiatus",TRUE
"96","Coscinodiscus _radiatus","ID00482","ID00484",0.42478285781241,"ID00484",0.670478965464842,"ID00484",0.948382459175854,0.98,1,0.94,"radiatus","radiatus",TRUE,"radiatus",TRUE,"radiatus",TRUE
"97","Coscinodiscus _radiatus","ID00483","ID00450",0.361328682548598,"ID00485",0.589613725366517,"ID00480",0.846941640997283,0.508,0.95,0.816,"radiatus","radiatus",TRUE,"diadema",FALSE,"radiatus",TRUE
"98","Coscinodiscus _radiatus","ID00484","ID00482",0.42478285781241,"ID00482",0.670478965464842,"ID00482",0.948382459175854,1,1,0.926,"radiatus","radiatus",TRUE,"radiatus",TRUE,"radiatus",TRUE
"99","Coscinodiscus _radiatus","ID00485","ID00486",0.463593780148222,"ID00486",0.67274326483407,"ID00486",0.913105488719713,1,0.898,0.766,"radiatus","radiatus",TRUE,"radiatus",TRUE,"radiatus",TRUE
"100","Coscinodiscus _radiatus","ID00486","ID00485",0.463593780148222,"ID00485",0.67274326483407,"ID00485",0.913105488719713,1,0.998,0.916,"radiatus","radiatus",TRUE,"radiatus",TRUE,"radiatus",TRUE
"101","Coscinodiscus _wailesii","ID00004","ID00481",0.355119260791015,"ID00481",0.514609031266236,"ID00481",0.807641909854909,0.936,0.754,0.618,"wailesii","radiatus",FALSE,"radiatus",FALSE,"radiatus",FALSE
"102","Coscinodiscus _wailesii","ID00005","ID00004",0.31319701897114,"ID00007",0.453990720595481,"ID00007",0.835058619288898,0.686,0.612,0.61,"wailesii","wailesii",TRUE,"wailesii",TRUE,"wailesii",TRUE
"103","Coscinodiscus _wailesii","ID00006","ID00762",0.335905960141876,"ID00007",0.450620943594493,"ID00005",0.718220476317192,0.996,0.776,0.652,"wailesii","wailesii",TRUE,"wailesii",TRUE,"wailesii",TRUE
"104","Coscinodiscus _wailesii","ID00007","ID00004",0.29024010505349,"ID00005",0.453990720595481,"ID00005",0.835058619288898,0.852,0.77,0.82,"wailesii","wailesii",TRUE,"wailesii",TRUE,"wailesii",TRUE
"105","Coscinodiscus _wailesii","ID00762","ID00477",0.422505540006575,"ID00477",0.638733043731029,"ID00476",0.903339773214076,0.934,0.874,0.35,"wailesii","radiatus",FALSE,"radiatus",FALSE,"radiatus",FALSE
"106","Coscinodiscus _wailesii","ID00763","ID00764",0.633669516548254,"ID00764",0.768260235515856,"ID00764",0.974393168733671,1,1,0.928,"wailesii","wailesii",TRUE,"wailesii",TRUE,"wailesii",TRUE
"107","Coscinodiscus _wailesii","ID00764","ID00763",0.633669516548254,"ID00763",0.768260235515856,"ID00763",0.974393168733671,1,1,0.766,"wailesii","wailesii",TRUE,"wailesii",TRUE,"wailesii",TRUE
"108","Coscinodiscus _wailesii","ID00765","ID00766",0.439831121426513,"ID00766",0.701989593366673,"ID00766",0.934141608146519,1,1,0.912,"wailesii","wailesii",TRUE,"wailesii",TRUE,"wailesii",TRUE
"109","Coscinodiscus _wailesii","ID00766","ID00769",0.484551317795539,"ID00765",0.701989593366673,"ID00765",0.934141608146519,1,1,0.862,"wailesii","wailesii",TRUE,"wailesii",TRUE,"wailesii",TRUE
"110","Coscinodiscus _wailesii","ID00767","ID00768",0.619251081686093,"ID00768",0.776172861621368,"ID00768",0.965350709517324,1,1,0.966,"wailesii","wailesii",TRUE,"wailesii",TRUE,"wailesii",TRUE
"111","Coscinodiscus _wailesii","ID00768","ID00767",0.619251081686093,"ID00767",0.776172861621368,"ID00767",0.965350709517324,1,1,0.992,"wailesii","wailesii",TRUE,"wailesii",TRUE,"wailesii",TRUE
"112","Coscinodiscus _wailesii","ID00769","ID00766",0.484551317795539,"ID00770",0.655004768257209,"ID00770",0.929157789152077,1,0.958,0.924,"wailesii","wailesii",TRUE,"wailesii",TRUE,"wailesii",TRUE
"113","Coscinodiscus _wailesii","ID00770","ID00767",0.448987829415308,"ID00769",0.655004768257209,"ID00766",0.930067269273214,1,1,0.988,"wailesii","wailesii",TRUE,"wailesii",TRUE,"wailesii",TRUE
"114","Coscinodiscus _wailesii","ID00771","ID00763",0.517122731425248,"ID00767",0.467544266074626,"ID00475",0.780111526386822,1,0.436,0.682,"wailesii","radiatus",FALSE,"wailesii",TRUE,"wailesii",TRUE
